fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,91.50133992066314,3202.5468972232097,1799.4777103203974,56.18895735393124,51.413648866297066,775.8036188407854,24.22458261308995,22.165817681165294,627.2655680620296,19.586460032978895,17.921873373200846
4500.0,98.64376386302285,4438.969373836028,2448.033682058416,55.14869502113498,54.40074849018702,1235.6763051218004,27.837009022974286,27.459473447151122,755.2593866558127,17.01429595589076,16.783541925684727
5500.0,75.23085809984373,4137.697195491405,3261.190928773422,78.81656812216568,59.29438052315312,668.0386318594974,16.14517931827921,12.146156942899951,208.46763485848427,5.038252559555075,3.7903206337906235
6500.0,100.0,6500.0,2830.3296478430543,43.543533043739295,43.543533043739295,1672.8956936526977,25.73685682542612,25.73685682542612,1996.7746585042469,30.719610130834567,30.719610130834567
7000.0,100.0,7000.0,3034.9305591504026,43.35615084500575,43.35615084500575,2932.67305409879,41.895329344268426,41.895329344268426,1032.3963867508053,14.74851981072579,14.74851981072579
7500.0,62.63968590365867,4697.9764427744,2081.52515554376,44.30684531731093,27.753668740583464,1732.2707013788795,36.87269875614538,23.096942685051726,884.1805858517594,18.82045592654365,11.789074478023458
8000.0,66.06260134431336,5285.008107545069,1948.9783444556344,36.877490153197726,24.36222930569543,2586.3334808117465,48.93717148928122,32.329168510146836,749.6962822776834,14.185338357520964,9.371203528471042
8500.0,99.08356187692782,8422.102759538864,2537.449978804708,30.128461397966138,29.852352691820094,4056.550918242372,48.16553578199847,47.72412844991026,1828.1018624917856,21.706002820035405,21.50708073519748
9000.0,54.877444312162574,4938.969988094632,2293.0663835671053,46.428028295262635,25.478515372967834,2002.5922320648856,40.546758471748696,22.251024800720952,643.3113724626427,13.025213232988705,7.147904138473808
9500.0,75.18126195403289,7142.219885633125,3384.5313589178177,47.38766676346586,35.62664588334545,2714.40163311652,38.00501351934925,28.57264876964758,1043.2868935987872,14.607319717184883,10.981967301039864
10000.0,63.61856110556063,6361.856110556063,2433.324525812815,38.248657051127935,24.33324525812815,2290.94796882361,36.0106850738466,22.9094796882361,1637.583615919641,25.740657875025512,16.37583615919641
15000.0,52.40949397660124,7861.4240964901865,2801.3473218546283,35.63409488498806,18.675648812364187,3689.8544661316064,46.93620927764194,24.59902977421071,1370.222308503944,17.429695837369895,9.134815390026294
