fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,7542.0,20.165775401069517,374,86.3498392897921,3022.2443751427236,1551.74169384702,51.344017929514386,44.335476967057716,146,27.938356164383563,935.8592478422353,30.965704015845507,26.738835652635295,140,14.928571428571429,534.6434334534678,17.69027805464009,15.27552667009908,88,15.602272727272727
4500.0,7512.0,20.63736263736264,364,75.05740174603783,3377.583078571702,2010.5663649156834,59.526777525362995,44.679252553681856,156,27.576923076923077,745.4292998250074,22.069902722873405,16.56509555166683,106,16.735849056603772,621.5874138310122,18.403319751763632,13.81305364068916,102,14.07843137254902
5500.0,7704.0,19.906976744186046,387,66.26009818603475,3644.305400231912,634.8710698727516,17.420907419898192,11.543110361322755,134,32.02238805970149,2079.7725314876684,57.06910653962532,37.81404602704851,125,13.88,929.6617988714911,25.50998604047648,16.902941797663473,128,13.109375
6500.0,7543.0,18.71712158808933,403,70.65480819384872,4592.562532600167,2410.0705228715797,52.47768551356169,37.07800804417815,176,20.46590909090909,1525.8562769960226,33.22450736739626,23.47471195378496,120,17.6,656.6357327325676,14.297807119042115,10.102088195885656,107,17.093457943925234
7000.0,7529.0,19.012626262626263,396,96.24778157141783,6737.344709999248,2637.7216245707327,39.15075950701989,37.681737493867615,177,23.80225988700565,2336.898241911738,34.68574553478649,33.38426059873911,102,17.80392156862745,1762.724843516782,26.163494958193677,25.18178347881117,117,12.820512820512821
7500.0,8073.0,21.30079155672823,379,30.724315992761774,2304.323699457133,985.8520203834191,42.78270542526956,13.144693605112254,160,31.3,441.13942452702855,19.14398678583894,5.881858993693714,130,15.384615384615385,877.3322545466845,38.073307788891455,11.697763393955793,89,11.96629213483146
8000.0,7978.0,20.561855670103093,388,33.276295413197225,2662.103633055778,862.5457252749359,32.40090710836963,10.7818215659367,136,27.625,428.1147942897657,16.0818229979402,5.351434928622072,132,19.575757575757574,1371.443113491078,51.51726989369022,17.143038918638474,120,13.641666666666667
8500.0,7193.0,17.84863523573201,403,62.43572510759219,5307.036634145336,2517.4766659035317,47.43657976103183,29.617372540041547,194,20.22680412371134,812.448882528111,15.308899081284569,9.558222147389541,116,19.370689655172413,1977.111085713694,37.2545211576836,23.260130420161104,93,10.989247311827956
9000.0,7149.0,18.862796833773086,379,40.85507510330612,3676.956759297551,2139.0099319349542,58.17337738678201,23.76677702149949,154,22.88961038961039,855.5966714143733,23.269152383990157,9.506629682381925,107,17.42056074766355,682.3501559482253,18.55747022922788,7.581668399424725,118,14.915254237288135
9500.0,7305.0,19.0234375,384,41.94697031059637,3984.962179506655,1206.2111835907376,30.269074818172264,12.696959827270923,157,27.56687898089172,1391.1249292584687,34.9093634166107,14.643420307983881,134,14.649253731343284,1387.6260666574483,34.82156176521703,14.60659017534156,93,10.903225806451612
10000.0,8010.0,21.07894736842105,380,34.03854343471694,3403.8543434716944,1846.0350660213476,54.23366806402533,18.460350660213475,162,27.030864197530864,991.8650521352079,29.139468145501624,9.91865052135208,113,20.424778761061948,565.9542253151396,16.62686379047306,5.659542253151397,105,12.6
15000.0,6732.0,17.440414507772022,386,39.140714679225184,5871.107201883778,2242.2568148982714,38.19137920320772,14.948378765988476,169,22.37278106508876,865.469428107895,14.741162072976701,5.769796187385968,108,17.75925925925926,2763.380958877604,47.067458723815456,18.422539725850694,109,9.477064220183486
