fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
1000.0,100.0,1000.0,665.6065200882108,66.56065200882108,66.56065200882108,286.2125067328106,28.62125067328106,28.62125067328106,48.1809731789784,4.8180973178978395,4.8180973178978395
1500.0,100.0,1500.0,1112.6520972547166,74.17680648364777,74.17680648364777,317.66033791098647,21.17735586073243,21.17735586073243,69.68756483429718,4.645837655619812,4.645837655619812
2000.0,100.0,2000.0,1108.5331432615112,55.42665716307557,55.42665716307557,857.4705869096006,42.87352934548003,42.87352934548003,33.99626982888846,1.699813491444423,1.699813491444423
2500.0,84.86059680176642,2121.5149200441606,1358.6333946039897,64.04071834553532,54.34533578415959,695.2090708324704,32.769464134525116,27.808362833298816,67.67245460769975,3.1898175199395298,2.70689818430799
3000.0,86.66492242096345,2599.9476726289035,1685.3554404318963,64.82266770883781,56.178514681063206,712.6246150614645,27.409190675784,23.754153835382148,201.967617135542,7.768141615378169,6.732253904518067
3500.0,66.06824284679695,2312.3884996378933,1597.0774016162713,69.06613667497328,45.630782903322036,669.9691244981772,28.973034790784098,19.141974985662205,45.341973523445866,1.960828534242674,1.295484957812739
4000.0,73.11166424848211,2924.4665699392845,1784.501484798144,61.019725892616115,44.6125371199536,1001.9000885484699,34.259242312668,25.04750221371175,138.06499659266942,4.721031794715842,3.451624914816735
4500.0,52.707104221433234,2371.8196899644954,1681.3302891554429,70.88777853853685,37.3628953145654,608.9353415615391,25.673761970103826,13.531896479145313,81.55405924751314,3.4384594913593096,1.8123124277225142
5000.0,53.144298133966316,2657.2149066983156,1624.5816091810307,61.138510290822936,32.49163218362061,917.6691565835056,34.53499956929499,18.35338313167011,114.96414093377936,4.326490139882077,2.299282818675587
6000.0,51.88913492249252,3113.348095349551,2345.249942745118,75.32887010765833,39.08749904575197,577.3661272005716,18.544862621143807,9.622768786676193,190.73202540386256,6.126267271197895,3.178867090064376
7000.0,32.340911157235006,2263.8637810064506,1745.8950322189203,77.12014507528117,24.941357603127432,493.26942661939574,21.788829820851763,7.046706094562796,24.699322168132827,1.0910251038669914,0.3528474595447547
8000.0,34.24074789314074,2739.2598314512593,1821.2774866405468,66.48794195166343,22.765968583006835,815.825169360902,29.782686548894414,10.197814617011275,102.15717544981175,3.7293714994422014,1.2769646931226468
