fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,8196.0,21.856,375,98.49896709615923,3447.463848365573,1776.9429668659131,51.54348370348695,50.7697990533118,147,25.571428571428573,1023.9797024054843,29.70240581031614,29.256562925870984,143,19.125874125874127,646.5411790941739,18.754110486196865,18.4726051169764,85,20.023529411764706
4500.0,7819.0,20.576315789473686,380,100.0,4500.0,2118.3857252413018,47.0752383386956,47.0752383386956,174,24.32183908045977,1900.4353329197706,42.23189628710601,42.23189628710601,146,16.376712328767123,481.1789418389292,10.692865374198426,10.692865374198426,60,19.933333333333334
5500.0,7566.0,19.44987146529563,389,63.021717627883156,3466.1944695335737,1841.7514484687515,53.13468314190074,33.48638997215912,158,25.09493670886076,1142.230278386381,32.95343894943334,20.767823243388747,145,16.958620689655174,482.2127426784406,13.911877908665904,8.767504412335283,86,13.279069767441861
6500.0,7657.0,20.203166226912927,379,59.39631433931889,3860.7604320557275,2366.7485463769235,61.30265236676983,36.41151609810652,179,21.52513966480447,869.609348593738,22.52430224298325,13.378605362980583,100,21.64,624.4025370850642,16.173045390246877,9.606192878231756,100,16.4
7000.0,8010.0,19.441747572815533,412,51.321419741758625,3592.4993819231036,1926.4697356653428,53.62477570237139,27.52099622379061,167,25.017964071856287,953.4315248046166,26.53950421264191,13.620450354351664,127,16.330708661417322,712.5981214531439,19.835720084986693,10.179973163616342,118,14.898305084745763
7500.0,7836.0,20.73015873015873,378,47.32695536353621,3549.5216522652154,1958.6457401681462,55.180554791606575,26.115276535575283,142,28.880281690140844,848.6698981175997,23.909416007534425,11.315598641567997,115,17.83478260869565,742.2060139794698,20.91002920085901,9.896080186392933,121,13.917355371900827
8000.0,7315.0,19.35185185185185,378,46.020932575400685,3681.6746060320547,2384.864838232722,64.77663274004063,29.810810477909023,175,24.114285714285714,825.9352259157939,22.43368342662825,10.324190323947423,114,17.05263157894737,470.8745418835374,12.789683833331079,5.885931773544217,89,12.932584269662922
8500.0,7833.0,21.758333333333333,360,87.57201175201378,7443.620998921171,2913.6971486093967,39.14354517823635,34.27878998363996,167,25.407185628742514,3162.8930587549,42.4913232311708,37.210506573587054,129,18.1937984496124,1367.0307915568742,18.36513159059284,16.082715194786758,64,19.421875
9000.0,7542.0,19.093670886075948,395,63.495517342955935,5714.5965608660335,2009.8401110003306,35.170288743808435,22.331556788892563,158,24.77848101265823,2827.0474384293884,49.47063906119308,31.41163820477098,160,13.0,877.7090114363086,15.35907219499838,9.752322349292317,77,20.09090909090909
9500.0,7213.0,18.0325,400,81.58643168941867,7750.711010494774,3760.379621342228,48.516576301845376,39.582943382549765,199,22.517587939698494,2281.9054691536744,29.44124050121186,24.020057570038677,121,13.140495867768594,1708.4259199988708,22.042183196942748,17.98343073683022,80,14.275
10000.0,7425.0,19.386422976501304,383,66.44226238299655,6644.226238299655,2977.01465139749,44.80603977987582,29.7701465139749,182,22.406593406593405,2273.7676221555394,34.22170679632707,22.737676221555393,111,18.62162162162162,1393.443964746628,20.97225342379715,13.934439647466279,90,14.222222222222221
15000.0,7642.0,20.487935656836463,373,39.57904422667852,5936.856634001779,1801.0974826287843,30.33756065985279,12.007316550858562,132,28.992424242424242,1000.1857298553427,16.847058831217907,6.667904865702284,122,19.5327868852459,3135.5734215176576,52.8153805089294,20.903822810117717,119,12.033613445378151
