fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,100.0,3500.0,1799.7259972760858,51.42074277931674,51.42074277931674,1238.7458168964188,35.392737625611964,35.392737625611964,461.5281858274974,13.186519595071356,13.186519595071356
4500.0,90.25058550110884,4061.276347549898,2871.4589572435034,70.70336297050575,63.81019904985563,842.6272894719448,20.747844208638696,18.725050877154327,347.19010083444783,8.54879282085549,7.71533557409884
5500.0,81.36921980329733,4475.307089181353,2934.1677697817745,65.56349567328816,53.34850490512317,747.8991347628679,16.711683016587752,13.5981660865976,793.2401846367129,17.724821310124142,14.422548811576599
6500.0,77.70352548765817,5050.729156697781,1694.7855124557761,33.55526419800828,26.0736232685504,2356.5496265596066,46.65761226643052,36.254609639378565,999.3940176824004,19.78712353556124,15.375292579729239
7000.0,99.74221304961601,6981.9549134731205,3895.2848019319563,55.79074700719138,55.64692574188509,1609.9036779273708,23.058064652075167,22.998623970391012,1476.7664336137957,21.15118834073349,21.096663337339937
7500.0,89.69699103993864,6727.2743279953975,3343.654440378263,49.70295958444451,44.582059205043514,1180.891252738034,17.553784715211957,15.745216703173787,2202.728634879101,32.743255700343546,29.369715131721346
8000.0,60.19846392755813,4815.877114204651,1844.0039292739068,38.29009514870993,23.050049115923834,2409.2738261897643,50.02772639450248,30.115922827372053,562.5993587409765,11.682178456787526,7.032491984262207
8500.0,49.57554388854076,4213.921230525964,3018.163433421443,71.6236319643955,35.5078050990758,817.1018507434002,19.390534517452593,9.612962949922355,378.65594636112024,8.98583351815188,4.454775839542592
9000.0,40.21653094679971,3619.4877852119735,2303.481036454793,63.6410777753154,25.594233738386592,1056.6103174365883,29.19226089817315,11.740114638184314,259.3964313205898,7.166661326511379,2.8821825702287756
9500.0,52.26852576747114,4965.509947909758,3727.414151487851,75.06608969853971,39.23593843671422,662.2810071342217,13.337623206514978,6.9713790224654915,575.814789287681,11.596287094945232,6.061208308291379
10000.0,40.331205841183596,4033.1205841183596,2872.575729127805,71.2246427850297,28.725757291278047,884.00029831113,21.918518920365297,8.840002983111301,276.5445566794225,6.85683829460495,2.765445566794225
15000.0,27.33259791089656,4099.889686634484,1097.2794504018702,26.763633518700953,7.315196336012468,1056.47338110927,25.768336756799602,7.0431558740617985,1946.1368551233452,47.46802972449947,12.974245700822301
