fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,8625.0,22.93882978723404,376,100.0,3500.0,792.1879323937371,22.633940925535345,22.633940925535345,137,33.1021897810219,853.5862424698738,24.388178356282108,24.388178356282108,105,24.285714285714285,1854.2258251363885,52.977880718182526,52.977880718182526,134,11.492537313432836
4500.0,7381.0,20.38950276243094,362,75.5008747655159,3397.5393644482156,2081.0671253011574,61.252185834177595,46.245936117803495,162,25.77777777777778,711.0051141765019,20.92706037835633,15.80011364836671,95,17.74736842105263,605.4671249705559,17.820753787466067,13.454824999345687,105,14.466666666666667
5500.0,7754.0,18.37440758293839,422,79.32296508319209,4362.763079575565,1434.7970912839523,32.887348341261244,26.087219841526405,162,24.666666666666668,1593.9961011080275,36.536389256853724,28.981747292873226,147,15.789115646258503,1333.9698871835835,30.576262401884996,24.253997948792428,113,12.716814159292035
6500.0,6786.0,17.625974025974028,385,64.80231967454269,4212.1507788452745,1978.381717740658,46.96844490175194,30.436641811394736,163,18.36196319018405,1598.6631383067138,37.95360665472127,24.594817512410984,108,19.39814814814815,635.1059227979097,15.077948443526957,9.770860350737072,114,14.894736842105264
7000.0,7692.0,20.512,375,50.169978699072715,3511.89850893509,2208.6234627022286,62.88972921862561,31.551763752888977,180,25.927777777777777,840.2049980539531,23.924523898292488,12.0029285436279,114,16.31578947368421,463.0700481789059,13.185746883081832,6.615286402555798,81,14.382716049382717
7500.0,8075.0,20.599489795918366,392,84.46563445772813,6334.922584329609,1036.7559572954115,16.36572418201265,13.82341276393882,152,29.81578947368421,3377.7875835012583,53.320108312873906,45.03716778001678,137,14.693430656934307,1920.3790435329379,30.314167505113428,25.605053913772508,103,14.854368932038835
8000.0,7484.0,20.846796657381617,359,74.17612814763007,5934.090251810406,1388.323735935146,23.39573004491444,17.354046699189325,141,26.74468085106383,947.239409852163,15.962672788186428,11.840492623152038,93,23.462365591397848,3598.5271060230953,60.64159716689911,44.981588825288696,125,12.248
8500.0,7346.0,18.835897435897436,390,88.37853919870996,7512.175831890347,2378.91096237859,31.667402569036597,27.987187792689294,142,28.0,3361.8804371621763,44.752419437394884,39.551534554849134,145,14.517241379310345,1771.3844323495794,23.580177993568505,20.839816851171523,103,12.281553398058252
9000.0,7642.0,20.487935656836463,373,36.97551745940274,3327.7965713462468,1696.083858851865,50.96717369853293,18.84537620946517,155,23.774193548387096,1034.3389459747473,31.08179613143569,11.49265495527497,131,19.46564885496183,597.3737665196327,17.951030170031324,6.637486294662585,87,16.17241379310345
9500.0,7399.0,19.522427440633244,379,35.37497181957118,3360.6223228592617,1744.023178913014,51.89583985829077,18.358138725400146,153,24.065359477124183,1068.2707489278812,31.787884692112094,11.244955251872433,133,17.593984962406015,548.3283950183677,16.316275449597164,5.771877842298608,93,14.806451612903226
10000.0,7642.0,20.487935656836463,373,59.36856634001779,5936.856634001779,1801.0974826287843,30.33756065985279,18.010974826287843,132,28.992424242424242,1000.1857298553427,16.847058831217907,10.001857298553428,122,19.5327868852459,3135.5734215176576,52.8153805089294,31.35573421517658,119,12.033613445378151
15000.0,7039.0,18.770666666666667,375,22.187727700982,3328.1591551472998,1899.8493132717947,57.08408837160043,12.665662088478632,165,20.727272727272727,813.4078854375285,24.440173907534426,5.422719236250191,107,19.813084112149532,614.9019564379763,18.475737720865144,4.099346376253175,103,14.553398058252426
