fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,76.24951895888378,2668.7331635609326,983.6563519806963,36.85855016948147,28.104467199448464,522.5620745224779,19.580903840727753,14.930344986356511,1162.5147370577586,43.56054598979078,33.21470677307882
