fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,7982.0,21.116402116402117,378,100.0,3500.0,1912.2400099289714,54.63542885511347,54.63542885511347,142,29.908450704225352,848.6698981175997,24.247711374788565,24.247711374788565,115,17.83478260869565,739.0900919534294,21.11685977009798,21.11685977009798,121,13.917355371900827
4500.0,8612.0,22.965333333333334,375,93.91694002378335,4226.262301070251,515.3214943284886,12.193315455076926,11.451588762855302,139,37.489208633093526,2734.544286633879,64.70361023122932,60.7676508140862,149,13.610738255033556,976.3965201078837,23.103074313693753,21.69770044684186,87,15.781609195402298
5500.0,7381.0,20.38950276243094,362,61.773442989967556,3397.5393644482156,2081.0671253011574,61.252185834177595,37.83758409638468,162,25.77777777777778,711.0051141765019,20.92706037835633,12.927365712300034,95,17.74736842105263,605.4671249705559,17.820753787466067,11.008493181282834,105,14.466666666666667
6500.0,7562.0,19.79581151832461,382,62.002676667767446,4030.173983404884,1579.5599334193969,39.19334351131186,24.300922052606104,150,28.14,1190.3488515204488,29.53591721900763,18.31305925416075,129,15.945736434108527,1260.2651984650388,31.27073926968052,19.388695361000597,103,12.466019417475728
7000.0,7403.0,19.430446194225723,381,48.18049878304544,3372.634914813181,1967.8653518269762,58.34800983598254,28.1123621689568,184,22.72826086956522,935.1082906737767,27.72634199351443,13.35868986676824,118,18.271186440677965,469.6612723124303,13.925648170503093,6.709446747320433,79,13.481012658227849
7500.0,6786.0,17.625974025974028,385,56.162010384603654,4212.1507788452745,1978.381717740658,46.96844490175194,26.37842290320877,163,18.36196319018405,1598.6631383067138,37.95360665472127,21.315508510756185,108,19.39814814814815,635.1059227979097,15.077948443526957,8.468078970638796,114,14.894736842105264
8000.0,7692.0,20.512,375,43.898731361688625,3511.89850893509,2208.6234627022286,62.88972921862561,27.60779328377786,180,25.927777777777777,840.2049980539531,23.924523898292488,10.502562475674413,114,16.31578947368421,463.0700481789059,13.185746883081832,5.788375602236324,81,14.382716049382717
8500.0,8075.0,20.599489795918366,392,74.52850099211304,6334.922584329609,1036.7559572954115,16.36572418201265,12.197128909357783,152,29.81578947368421,3377.7875835012583,53.320108312873906,39.738677452955976,137,14.693430656934307,1920.3790435329379,30.314167505113428,22.59269462979927,103,14.854368932038835
9000.0,7278.0,17.708029197080293,411,99.61091071816239,8964.981964634615,3155.1215813602507,35.19384192636068,35.05690645955834,172,21.982558139534884,4366.662713635456,48.707992172892546,48.51847459594952,149,15.416107382550335,1443.1976696389052,16.098165900746743,16.0355296626545,90,13.333333333333334
9500.0,7346.0,18.835897435897436,390,79.07553507252997,7512.175831890347,2378.91096237859,31.667402569036597,25.041168025037784,142,28.0,3361.8804371621763,44.752419437394884,35.38821512802291,145,14.517241379310345,1771.3844323495794,23.580177993568505,18.646151919469254,103,12.281553398058252
10000.0,7642.0,20.487935656836463,373,33.277965713462464,3327.7965713462468,1696.083858851865,50.96717369853293,16.96083858851865,155,23.774193548387096,1034.3389459747473,31.08179613143569,10.343389459747472,131,19.46564885496183,597.3737665196327,17.951030170031324,5.973737665196327,87,16.17241379310345
15000.0,7670.0,19.7680412371134,388,23.399673694812865,3509.9510542219296,1784.091908996242,50.82953811707017,11.893946059974947,150,22.466666666666665,936.6866789199273,26.68660230441783,6.244577859466182,102,23.627450980392158,789.1724663057581,22.48385957851194,5.26114977537172,136,13.897058823529411
