fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,8498.0,22.967567567567567,370,93.59564980362019,3275.8477431267065,1724.341528972001,52.63802423632071,49.26690082777146,155,29.438709677419354,947.8930037049074,28.935807706379222,27.08265724871164,115,22.695652173913043,603.6132104497973,18.426168057300035,17.246091727137067,100,13.25
4500.0,6613.0,18.167582417582416,364,68.41353673143769,3078.6091529146956,1873.284431163553,60.848400628901125,41.62854291474562,169,22.70414201183432,806.6225743888009,26.20087625040435,17.92494609752891,114,15.894736842105264,398.7021473623411,12.95072312069452,8.860047719163136,81,11.901234567901234
5500.0,7493.0,19.615183246073297,382,87.80849985530298,4829.467492041664,1781.6869347317875,36.891995601332376,32.39430790421432,153,25.30065359477124,1931.6861823621034,39.99791251406644,35.12156695203824,136,17.102941176470587,1116.0943749477742,23.11009188460121,20.29262499905044,93,13.935483870967742
6500.0,7545.0,19.75130890052356,382,64.57687836706287,4197.497093859087,1740.1572498161,41.45702095570095,26.771649997170766,184,26.016304347826086,1026.4044454760276,24.452773224730784,15.790837622708118,102,14.607843137254902,1430.9353985669593,34.09020581956826,22.01439074718399,96,13.208333333333334
7000.0,7910.0,20.761154855643046,381,59.919764583416544,4194.383520839158,3015.120903040814,71.88472127216416,43.073155757725914,166,22.253012048192772,888.2433197760483,21.176969520382343,12.689190282514975,99,23.404040404040405,291.019298022294,6.938309207453461,4.157418543175629,116,16.370689655172413
7500.0,7129.0,19.42506811989101,367,47.64178480929471,3573.1338606971035,2084.5928089181166,58.34074205413119,27.79457078557489,155,24.438709677419354,930.984326272235,26.055120310846785,12.413124350296465,123,15.853658536585366,557.5567255067509,15.604137635021988,7.434089673423346,89,15.629213483146067
8000.0,7300.0,20.0,365,71.58309044599557,5726.647235679646,1021.7642168119353,17.842276200389545,12.77205271014919,170,25.123529411764707,2806.7939751794315,49.012866685620416,35.0849246897429,114,15.736842105263158,1898.0890436882785,33.14485711399003,23.72611304610348,81,15.246913580246913
8500.0,7611.0,19.465473145780052,391,42.07891044601857,3576.7073879115783,2135.094454930508,59.694412300727215,25.118758293300097,175,22.84,869.8200962593154,24.319017518712904,10.23317760305077,125,17.76,571.7928367217555,15.986570180559905,6.7269745496677125,91,15.31868131868132
9000.0,7573.0,19.876640419947506,381,75.44899507399495,6790.409556659545,2469.5558808124097,36.36829060465796,27.43950978680455,150,26.726666666666667,2316.4870215429914,34.11409874786047,25.738744683811017,136,16.860294117647058,2004.3666543041384,29.517610647481483,22.270740603379316,95,13.378947368421052
9500.0,7141.0,17.8525,400,35.33170189541333,3356.5116800642663,1978.3644144457473,58.94108535942494,20.824888573113128,176,21.448863636363637,878.9953014052645,26.187762331529697,9.252582120055417,119,17.764705882352942,499.15196421325595,14.871152309045407,5.2542312022447994,105,11.923809523809524
10000.0,7357.0,18.815856777493607,391,42.92619082797848,4292.619082797848,1523.4800032593037,35.49068701121107,15.234800032593037,171,24.748538011695906,1457.9865827330282,33.96496531862641,14.579865827330282,139,14.446043165467627,1311.152496805517,30.54434767016254,13.111524968055171,81,13.790123456790123
15000.0,7315.0,19.35185185185185,378,24.54449737354703,3681.6746060320547,2384.864838232722,64.77663274004063,15.89909892155148,175,24.114285714285714,825.9352259157939,22.43368342662825,5.506234839438626,114,17.05263157894737,470.8745418835374,12.789683833331079,3.139163612556916,89,12.932584269662922
