fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,100.0,3500.0,1992.1348736539655,56.918139247256164,56.918139247256164,881.2642043012179,25.17897726574908,25.17897726574908,626.6009220448218,17.90288348699491,17.90288348699491
4500.0,100.0,4500.0,1959.6005840187556,43.546679644861236,43.546679644861236,1820.0192118918872,40.44487137537527,40.44487137537527,720.380204089353,16.0084489797634,16.0084489797634
5500.0,99.67030824107628,5481.866953259196,2676.085890457912,48.817052899594145,48.65610709923476,2663.1961219386853,48.581918252417736,48.42174767161246,142.5849408625989,2.601028847988116,2.5924534702290707
6500.0,70.95018445481209,4611.761989562786,2371.7978107987938,51.429319556529194,36.48919708921221,1516.3700411942943,32.880492198558855,23.328769864527604,723.594137569695,15.690188244911893,11.132217501072232
7000.0,100.0,7000.0,2782.61115196518,39.75158788521686,39.75158788521686,2932.176676069381,41.88823822956259,41.88823822956259,1285.2121719654413,18.36017388522059,18.36017388522059
7500.0,57.30413392507893,4297.81004438092,3131.9052208042067,72.87211832218945,41.758736277389424,945.7006941560669,22.004245985522395,12.609342588747557,220.20412942064453,5.123635692288117,2.9360550589419274
8000.0,83.70919715980891,6696.735772784713,2902.3181423953474,43.339296052119316,36.27897677994184,2462.895564821769,36.77755324961283,30.78619456027211,1331.5220655675948,19.883150698267823,16.644025819594933
8500.0,70.63491409642174,6003.967698195848,1943.056474479435,32.36287355548749,22.85948793505218,2989.8576115454916,49.798029600391146,35.17479542994696,1071.053612170918,17.839096844121304,12.600630731422566
9000.0,92.78847085478029,8350.962376930225,2638.5293964616417,31.595512916578993,29.31699329401824,4106.839027362902,49.17803292597945,45.631544748476685,1605.5939531056827,19.22645415744157,17.839932812285365
9500.0,82.84479967067129,7870.255968713774,3073.514555792484,39.052282009765236,32.35278479781562,3743.0703805420085,47.55970320942095,39.40074084781062,1053.6710323792784,13.388014780813776,11.091274025045035
10000.0,73.62517170927283,7362.517170927284,3153.9369448310313,42.837753333671394,31.53936944831031,2907.308970952915,39.487975422769026,29.07308970952915,1301.2712551433365,17.67427124355957,13.012712551433363
15000.0,29.64071031889019,4446.106547833529,2480.957671307045,55.80067964219055,16.539717808713633,1373.1303050098438,30.88388211656633,9.154202033398958,592.018571516644,13.31543824124321,3.9467904767776263
