fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,100.0,3500.0,2525.8602632696156,72.16743609341759,72.16743609341759,761.0564255704681,21.744469302013375,21.744469302013375,213.0833111599155,6.088094604569014,6.088094604569014
4500.0,84.15986157280176,3787.1937707760794,2134.7783949760565,56.36834353312198,47.43951988835681,781.9586205633217,20.647441559428874,17.37685823474048,870.4567552367018,22.984214907449164,19.343483449704486
5500.0,88.37679021060806,4860.723461583444,2614.213590513118,53.78239702740678,47.5311561911476,1653.3490255207123,34.01446386711562,30.06089137310386,593.160845549612,12.203139105477563,10.78474264635658
6500.0,58.01041971831773,3770.6772816906523,2635.1086404491493,69.88422619046439,40.54013292998691,852.4983824484176,22.608627542534858,13.115359729975657,283.0702587930857,7.507146267000765,4.354927058355164
7000.0,61.8950302164167,4332.652115149169,1943.2847589640523,44.85208383496414,27.761210842343605,1178.04450146988,27.18991671061782,16.82920716385543,1211.322854715241,27.957999454418147,17.30461221021773
7500.0,56.64881948105559,4248.661461079169,2673.7358891055646,62.931252903977665,35.64981185474086,904.7606612379859,21.29519307495436,12.063475483173146,670.1649107356163,15.77355402106792,8.935532143141552
8000.0,40.66135888943217,3252.9087111545737,1648.7986782243859,50.68690285007009,20.609983477804825,1015.1392045194881,31.20712244516628,12.6892400564936,588.9708284106975,18.105974704763565,7.36213535513372
8500.0,76.80506183809128,6528.430256237758,2860.156973052005,43.81079158070493,33.648905565317705,2283.2926355502523,34.97460409213411,26.8622663005912,1384.980647635498,21.214604327160917,16.293889972182328
9000.0,57.16060931069544,5144.45483796259,3347.6224651672396,65.07244344850798,37.195805168524885,681.424339853548,13.245802739390347,7.571381553928311,1115.4080329417986,21.68175381210159,12.393422588242208
9500.0,31.97722022216872,3037.8359211060288,1444.3963751405183,47.546885765134945,15.204172369900192,970.8519335985434,31.958669224145304,10.219494037879404,622.5876123669678,20.494445010719783,6.553553814389135
10000.0,46.6761306727564,4667.61306727564,1973.0485365144207,42.271038924527566,19.730485365144208,2029.1496521702404,43.472961938436775,20.291496521702403,665.4148785909858,14.255999137035808,6.654148785909858
15000.0,22.169873974181062,3325.481096127159,1916.205705494086,57.62190943516987,12.774704703293907,765.09527369979,23.007055267606745,5.1006351579986005,644.1801169332824,19.37103529722336,4.29453411288855
