fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,8676.0,23.96685082872928,362,85.41238855761719,2989.4335995166016,1628.0276794242377,54.45940260012778,46.51507655497822,150,32.49333333333333,860.7338921711352,28.792540911773983,24.59239691917529,121,20.694214876033058,500.67202792122987,16.74805648809827,14.30491508346371,91,14.263736263736265
4500.0,8355.0,21.645077720207254,386,100.0,4500.0,854.1611039860586,18.981357866356856,18.981357866356856,144,30.79861111111111,1845.981259411969,41.02180576471042,41.02180576471042,141,16.77304964539007,1799.8576366019736,39.99683636893275,39.99683636893275,101,15.396039603960396
5500.0,8071.0,20.432911392405064,395,100.0,5500.0,785.4453144011063,14.280823898201934,14.280823898201934,138,27.956521739130434,1635.7827643875428,29.741504807046233,29.741504807046233,139,17.244604316546763,3078.771921211346,55.97767129475175,55.97767129475175,118,15.389830508474576
6500.0,6613.0,18.167582417582416,364,47.363217737149164,3078.6091529146956,1873.284431163553,60.848400628901125,28.819760479439278,169,22.70414201183432,806.6225743888009,26.20087625040435,12.409578067520014,114,15.894736842105264,398.7021473623411,12.95072312069452,6.133879190189863,81,11.901234567901234
7000.0,7215.0,19.18882978723404,376,76.48876740412777,5354.213718288944,2012.8917492793767,37.59453498099513,28.75559641827681,166,23.234939759036145,966.1696387785134,18.04503311995686,13.80242341112162,113,16.02654867256637,2375.1523302310593,44.36043189904812,33.930747574729416,97,15.948453608247423
7500.0,7493.0,19.615183246073297,382,64.39289989388884,4829.467492041664,1781.6869347317875,36.891995601332376,23.75582579642383,153,25.30065359477124,1931.6861823621034,39.99791251406644,25.755815764828043,136,17.102941176470587,1116.0943749477742,23.11009188460121,14.88125833263699,93,13.935483870967742
8000.0,6732.0,17.440414507772022,386,73.38884002354722,5871.107201883778,2242.2568148982714,38.19137920320772,28.028210186228392,169,22.37278106508876,865.469428107895,14.741162072976701,10.818367851348688,108,17.75925925925926,2763.380958877604,47.067458723815456,34.54226198597004,109,9.477064220183486
8500.0,7545.0,19.75130890052356,382,49.38231875128337,4197.497093859087,1740.1572498161,41.45702095570095,20.47243823313059,184,26.016304347826086,1026.4044454760276,24.452773224730784,12.075346417365031,102,14.607843137254902,1430.9353985669593,34.09020581956826,16.834534100787756,96,13.208333333333334
9000.0,7910.0,20.761154855643046,381,46.60426134265732,4194.383520839158,3015.120903040814,71.88472127216416,33.50134336712016,166,22.253012048192772,888.2433197760483,21.176969520382343,9.86937021973387,99,23.404040404040405,291.019298022294,6.938309207453461,3.2335477558032664,116,16.370689655172413
9500.0,7129.0,19.42506811989101,367,37.61193537575899,3573.1338606971035,2084.5928089181166,58.34074205413119,21.94308219913807,155,24.438709677419354,930.984326272235,26.055120310846785,9.799835013391947,123,15.853658536585366,557.5567255067509,15.604137635021988,5.869018163228957,89,15.629213483146067
10000.0,7300.0,20.0,365,57.26647235679646,5726.647235679646,1021.7642168119353,17.842276200389545,10.217642168119353,170,25.123529411764707,2806.7939751794315,49.012866685620416,28.067939751794313,114,15.736842105263158,1898.0890436882785,33.14485711399003,18.980890436882785,81,15.246913580246913
15000.0,7700.0,20.20997375328084,381,20.159210137372842,3023.881520605926,1212.4447362834248,40.09564290205639,8.082964908556166,182,24.73076923076923,513.229284719149,16.97253285956481,3.4215285647943268,112,18.910714285714285,1298.2074996033482,42.93182423837866,8.654716664022322,87,12.425287356321839
