fps_value,total_trips,avg_trip_time,total_system_travel_time,total_subsidy_used,percentage_used,low_trip_count,middle_trip_count,high_trip_count
3500.0,374,21.82085561497326,8161.0,3500.0,100.0,165,105,104
4500.0,393,18.572519083969464,7299.0,2587.8570096416292,57.50793354759176,139,137,117
5500.0,374,20.165775401069517,7542.0,3022.2443751427236,54.9498977298677,146,140,88
6500.0,364,20.63736263736264,7512.0,3377.583078571702,51.9628165934108,156,106,102
7000.0,396,19.795454545454547,7839.0,4777.814630442243,68.25449472060346,170,137,89
7500.0,381,19.519685039370078,7437.0,6240.923941124679,83.21231921499572,153,131,97
8000.0,392,18.964285714285715,7434.0,7444.3478624865,93.05434828108126,157,137,98
8500.0,364,22.208791208791208,8084.0,3482.5185382011755,40.97080633177853,140,106,118
9000.0,352,21.681818181818183,7632.0,3314.638540317176,36.82931711463529,146,119,87
9500.0,379,21.30079155672823,8073.0,2304.323699457133,24.256038941654033,160,130,89
10000.0,388,20.561855670103093,7978.0,2662.103633055778,26.62103633055778,136,132,120
15000.0,413,18.89588377723971,7804.0,8062.286068005269,53.74857378670179,124,169,120
