fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,8161.0,21.82085561497326,374,100.0,3500.0,2076.1774910553886,59.31935688729681,59.31935688729681,165,27.503030303030304,793.1646341404193,22.661846689726264,22.661846689726264,105,19.685714285714287,630.657874804191,18.018796422976884,18.018796422976884,104,14.961538461538462
4500.0,7299.0,18.572519083969464,393,57.50793354759176,2587.8570096416292,867.1958937296434,33.510193588699636,19.271019860658743,139,25.87769784172662,493.3425432208487,19.06374816625466,10.963167627129971,137,17.824817518248175,1227.3185726911363,47.426058245045674,27.273746059803027,117,10.76923076923077
5500.0,7542.0,20.165775401069517,374,54.9498977298677,3022.2443751427236,1551.74169384702,51.344017929514386,28.213485342673096,146,27.938356164383563,935.8592478422353,30.965704015845507,17.01562268804064,140,14.928571428571429,534.6434334534678,17.69027805464009,9.72078969915396,88,15.602272727272727
6500.0,7512.0,20.63736263736264,364,51.9628165934108,3377.583078571702,2010.5663649156834,59.526777525362995,30.93179022947205,156,27.576923076923077,745.4292998250074,22.069902722873405,11.468143074230884,106,16.735849056603772,621.5874138310122,18.403319751763632,9.56288328970788,102,14.07843137254902
7000.0,7839.0,19.795454545454547,396,68.25449472060346,4777.814630442243,1581.632114688593,33.10367264169465,22.59474449555133,170,22.470588235294116,1594.5587430755493,33.374227893139384,22.779410615364988,137,18.37226277372263,1601.6237726781037,33.522099465166036,22.880339609687194,89,16.876404494382022
7500.0,7437.0,19.519685039370078,381,83.21231921499572,6240.923941124679,2110.394582591278,33.81541903891498,28.138594434550374,153,27.516339869281047,988.6116338201379,15.8407896514435,13.181488450935172,131,16.3206106870229,3141.9177247132598,50.34379130964146,41.892236329510126,97,11.22680412371134
8000.0,7434.0,18.964285714285715,392,93.05434828108126,7444.3478624865,2756.6394626273604,37.02996573438752,34.457993282842004,157,24.751592356687897,2659.156051349641,35.72047008643483,33.23945064187052,137,15.532846715328468,2028.5523485094961,27.24956417917762,25.3569043563687,98,14.489795918367347
8500.0,8084.0,22.208791208791208,364,40.97080633177853,3482.5185382011755,1853.7112352499366,53.22904142263184,21.808367473528666,140,31.071428571428573,930.4890437808089,26.718854001030934,10.946929926833045,106,20.20754716981132,698.3182591704317,20.05210457633727,8.215508931416844,118,13.491525423728813
9000.0,7632.0,21.681818181818183,352,36.82931711463529,3314.638540317176,1847.237444650285,55.729679788056885,20.52486049611428,146,29.71917808219178,970.4016155126315,29.276242453265333,10.782240172362572,119,17.50420168067227,496.99948015425855,14.99407775867775,5.522216446158428,87,13.908045977011493
9500.0,8073.0,21.30079155672823,379,24.256038941654033,2304.323699457133,985.8520203834191,42.78270542526956,10.377389688246517,160,31.3,441.13942452702855,19.14398678583894,4.643572889758196,130,15.384615384615385,877.3322545466845,38.073307788891455,9.23507636364931,89,11.96629213483146
10000.0,7978.0,20.561855670103093,388,26.62103633055778,2662.103633055778,862.5457252749359,32.40090710836963,8.62545725274936,136,27.625,428.1147942897657,16.0818229979402,4.281147942897657,132,19.575757575757574,1371.443113491078,51.51726989369022,13.714431134910782,120,13.641666666666667
15000.0,7804.0,18.89588377723971,413,53.74857378670179,8062.286068005269,1125.6174723781567,13.961517401932767,7.504116482521045,124,31.983870967741936,5807.563095004876,72.03370168235365,38.71708730003251,169,12.159763313609467,1129.1055006222311,14.00478091571351,7.527370004148208,120,14.858333333333333
