fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,100.0,3500.0,2423.6435581499636,69.24695880428467,69.24695880428467,778.6259396419836,22.246455418342386,22.246455418342386,297.73050220805084,8.506585777372882,8.506585777372882
4500.0,93.25152258391293,4196.318516276082,3130.864835217514,74.60979959156965,69.57477411594476,824.1225964151027,19.639181182710836,18.31383547589117,241.33108464346284,5.751019225719455,5.362912992076952
5500.0,79.02026804528475,4346.114742490661,3046.6642322765133,70.10086969150147,55.393895132300244,628.8472255645497,14.469181391289531,11.43358591935545,670.6032846496009,15.429948917209055,12.192786993629108
6500.0,94.29971149181901,6129.481246968236,3373.083934573719,55.03049603491509,51.893598993441834,1701.5529562943177,27.76014621361212,26.17773778914335,1054.8443561001961,17.209357751472744,16.228374709233787
7000.0,56.31848014191362,3942.293609933953,2112.725373496275,53.59127407894082,30.18179104994679,963.7098307316371,24.445409857430242,13.767283296166244,865.858405706041,21.963316063628938,12.369405795800587
7500.0,83.3854758543614,6253.910689077105,2474.269319241207,39.563553786636135,32.99025758988276,984.8402011160842,15.747589789476477,13.13120268154779,2794.8011687198155,44.688856423887415,37.264015582930874
8000.0,51.441442667314206,4115.315413385137,2746.9998351246063,66.75065114547333,34.33749793905758,397.32766448303374,9.654853263269164,4.966595806037922,970.9879137774948,23.59449559125746,12.137348922218685
8500.0,53.56200507867393,4552.770431687283,2513.079212803328,55.19890032917751,29.56563779768621,1435.2463846084838,31.524681644810563,16.88525158362922,604.4448342754708,13.276418026011912,7.11111569735848
9000.0,78.67597481713142,7080.837733541828,3994.1676220006643,56.40812248924091,44.37964024445182,1609.9036779273708,22.73606229247819,17.887818643637456,1476.7664336137957,20.855815218280938,16.408515929042174
9500.0,70.81341397889892,6727.2743279953975,3343.654440378263,49.70295958444451,35.196362530297506,1180.891252738034,17.553784715211957,12.430434239347726,2202.728634879101,32.743255700343546,23.186617209253694
10000.0,40.32108253920578,4032.108253920578,2830.0685934782623,70.18830882644271,28.30068593478262,600.3772191027803,14.88990823892215,6.003772191027803,601.6624413395351,14.921782934635125,6.016624413395351
15000.0,39.99074863128528,5998.612294692792,1897.2916922367149,31.628843456266104,12.648611281578098,1111.5778593366194,18.530583487118783,7.41051906224413,2989.7427431194583,49.840573056615135,19.931618287463053
