fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,8046.0,21.229551451187334,379,100.0,3500.0,2146.239428584034,61.3211265309724,61.3211265309724,180,23.772222222222222,817.2371291001269,23.349632260003627,23.349632260003627,95,22.263157894736842,536.5234423158375,15.32924120902393,15.32924120902393,104,15.884615384615385
4500.0,7836.0,20.73015873015873,378,78.87825893922701,3549.5216522652154,1958.6457401681462,55.180554791606575,43.525460892625475,142,28.880281690140844,848.6698981175997,23.909416007534425,18.859331069279996,115,17.83478260869565,742.2060139794698,20.91002920085901,16.493466977321553,121,13.917355371900827
5500.0,8549.0,22.147668393782382,386,100.0,5500.0,1484.1638439204398,26.984797162189817,26.984797162189817,134,31.78358208955224,3077.9869349458872,55.96339881719795,55.96339881719795,173,14.398843930635838,937.849221133669,17.051804020612163,17.051804020612163,79,22.772151898734176
6500.0,7381.0,20.38950276243094,362,52.26983637612639,3397.5393644482156,2081.0671253011574,61.252185834177595,32.016417312325494,162,25.77777777777778,711.0051141765019,20.92706037835633,10.938540218100028,95,17.74736842105263,605.4671249705559,17.820753787466067,9.31487884570086,105,14.466666666666667
7000.0,7425.0,19.386422976501304,383,94.91751768999507,6644.226238299655,2977.01465139749,44.80603977987582,42.528780734249864,182,22.406593406593405,2273.7676221555394,34.22170679632707,32.482394602221994,111,18.62162162162162,1393.443964746628,20.97225342379715,19.906342353523257,90,14.222222222222221
7500.0,7562.0,19.79581151832461,382,53.735653112065116,4030.173983404884,1579.5599334193969,39.19334351131186,21.060799112258625,150,28.14,1190.3488515204488,29.53591721900763,15.871318020272652,129,15.945736434108527,1260.2651984650388,31.27073926968052,16.80353597953385,103,12.466019417475728
8000.0,7403.0,19.430446194225723,381,42.157936435164764,3372.634914813181,1967.8653518269762,58.34800983598254,24.5983168978372,184,22.72826086956522,935.1082906737767,27.72634199351443,11.688853633422209,118,18.271186440677965,469.6612723124303,13.925648170503093,5.8707659039053794,79,13.481012658227849
8500.0,6786.0,17.625974025974028,385,49.554715045238524,4212.1507788452745,1978.381717740658,46.96844490175194,23.275079032243035,163,18.36196319018405,1598.6631383067138,37.95360665472127,18.80780162713781,108,19.39814814814815,635.1059227979097,15.077948443526957,7.47183438585776,114,14.894736842105264
9000.0,7692.0,20.512,375,39.02109454372322,3511.89850893509,2208.6234627022286,62.88972921862561,24.54026069669143,180,25.927777777777777,840.2049980539531,23.924523898292488,9.335611089488367,114,16.31578947368421,463.0700481789059,13.185746883081832,5.145222757543399,81,14.382716049382717
9500.0,8075.0,20.599489795918366,392,66.6833956245222,6334.922584329609,1036.7559572954115,16.36572418201265,10.913220603109593,152,29.81578947368421,3377.7875835012583,53.320108312873906,35.55565877369746,137,14.693430656934307,1920.3790435329379,30.314167505113428,20.214516247715135,103,14.854368932038835
10000.0,7278.0,17.708029197080293,411,89.64981964634615,8964.981964634615,3155.1215813602507,35.19384192636068,31.551215813602507,172,21.982558139534884,4366.662713635456,48.707992172892546,43.66662713635456,149,15.416107382550335,1443.1976696389052,16.098165900746743,14.431976696389052,90,13.333333333333334
15000.0,7517.0,19.373711340206185,388,50.87719922236216,7631.579883354324,2270.369567962067,29.7496665521919,15.135797119747114,155,22.89032258064516,2850.9945962713505,37.357855645196324,19.006630641809004,117,17.05982905982906,2510.2157191209053,32.89247780261176,16.734771460806037,116,17.00862068965517
