fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,100.0,3500.0,2560.8081199818257,73.16594628519502,73.16594628519502,743.7992307147192,21.25140659184912,21.25140659184912,195.39264930345325,5.582647122955807,5.582647122955807
4500.0,100.0,4500.0,2206.815298573437,49.040339968298596,49.040339968298596,1411.3930712109566,31.36429047135459,31.36429047135459,881.7916302156078,19.59536956034684,19.59536956034684
5500.0,100.0,5500.0,2217.3369348259334,40.315216996835154,40.315216996835154,1951.8433120810203,35.48806021965491,35.48806021965491,1330.8197530930463,24.196722783509934,24.196722783509934
6500.0,100.0,6500.0,2411.938168851811,37.10674105925863,37.10674105925863,2592.5570253800092,39.88549269815399,39.88549269815399,1495.5048057681806,23.007766242587394,23.007766242587394
7000.0,100.0,7000.0,2458.4834222368827,35.12119174624118,35.12119174624118,2989.323334030486,42.70461905757837,42.70461905757837,1552.1932437326298,22.174189196180425,22.174189196180425
7500.0,65.88052210382457,4941.039157786843,2586.128108197682,52.33976144718601,34.48170810930243,1600.5866020701676,32.39372429477146,21.3411546942689,754.3244475189965,15.266514258042601,10.057659300253286
8000.0,83.80772268369023,6704.617814695219,2856.2860052367737,42.60177215435532,35.70357506545967,2263.935632636428,33.766811102555636,28.299195407955352,1584.3961768220097,23.63141674308894,19.804952210275122
8500.0,92.88413170079227,7895.151194567343,3436.0494861387524,43.52100930635881,40.424111601632376,3545.7193740422517,44.91008831448425,41.714345576967666,913.3823343863331,11.568902379156867,10.745674522192154
9000.0,83.64994547162715,7528.495092446444,2200.7108454386525,29.231749750978643,24.452342727096138,3619.3839707233747,48.07579637469389,40.215377452481945,1708.4002762844175,22.692453874327484,18.982225292049083
9500.0,42.33596161045129,4021.916352992873,2125.400485677198,52.845467163821056,22.372636691338926,886.7425703811014,22.0477626224434,9.334132319801066,1009.7732969345707,25.106770213735473,10.62919259931127
10000.0,51.32312874673186,5132.312874673186,2128.401376406659,41.47060844458339,21.28401376406659,2267.978537330428,44.19018467331549,22.67978537330428,735.9329609360991,14.339206882101116,7.359329609360992
15000.0,50.83264572524693,7624.8968587870395,2602.1290996892667,34.12674489741505,17.347527331261777,3198.8367944398883,41.952525439783535,21.325578629599256,1823.93096465788,23.920729662801353,12.159539764385867
