fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,100.0,3500.0,2525.8602632696156,72.16743609341759,72.16743609341759,761.0564255704681,21.744469302013375,21.744469302013375,213.0833111599155,6.088094604569014,6.088094604569014
4500.0,100.0,4500.0,2170.6321349317727,48.2362696651505,48.2362696651505,1110.3114665703786,24.673588146008413,24.673588146008413,1219.0563984978508,27.090142188841128,27.090142188841128
5500.0,100.0,5500.0,2650.756015046924,48.19556390994407,48.19556390994407,1892.2545889666826,34.40462889030332,34.40462889030332,956.9893959864003,17.399807199752733,17.399807199752733
6500.0,100.0,6500.0,2681.8137354315804,41.258672852793545,41.258672852793545,2239.4641432139065,34.45329451098318,34.45329451098318,1578.7221213545145,24.2880326362233,24.2880326362233
7000.0,82.32487566032401,5762.741296222681,2571.0021516853617,44.61422124520119,36.72860216693374,2196.29981967307,38.11206692746531,31.375711709615285,995.4393248642486,17.273711827333493,14.220561783774983
7500.0,97.51910945319639,7313.93320898973,2690.6789381333388,36.78839909046696,35.87571917511118,2958.6478127519845,40.4522126222788,39.44863750335979,1664.6064581044068,22.75938828725424,22.194752774725423
8000.0,57.70839999065909,4616.671999252727,2175.539249520246,47.12353942130581,27.194240619003075,2076.106835597772,44.96977121038312,25.951335444972145,365.025914134708,7.906689368311037,4.5628239266838495
8500.0,58.1298724445511,4941.039157786843,2586.128108197682,52.33976144718601,30.425036567031555,1600.5866020701676,32.39372429477146,18.830430612590206,754.3244475189965,15.266514258042601,8.87440526492937
9000.0,74.49575349661355,6704.617814695219,2856.2860052367737,42.60177215435532,31.736511169297486,2263.935632636428,33.766811102555636,25.154840362626977,1584.3961768220097,23.63141674308894,17.604401964688996
9500.0,83.10685467965624,7895.151194567343,3436.0494861387524,43.52100930635881,36.16894195935529,3545.7193740422517,44.91008831448425,37.32336183202371,913.3823343863331,11.568902379156867,9.61455088827719
10000.0,75.28495092446444,7528.495092446444,2200.7108454386525,29.231749750978643,22.007108454386525,3619.3839707233747,48.07579637469389,36.19383970723375,1708.4002762844175,22.692453874327484,17.084002762844175
15000.0,50.475797250961854,7571.369587644277,2102.2792726972784,27.76616896536116,14.01519515131519,4207.591286746702,55.57239331722854,28.050608578311348,1261.4990282002905,16.661437717410223,8.40999352133527
