fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,8038.0,21.549597855227884,373,98.43697655562823,3445.2941794469884,1944.6017849218492,56.442256702560634,55.56005099776712,149,29.91275167785235,782.553840484555,22.71370163839433,22.358681156701575,108,18.10185185185185,718.1385540405804,20.84404165904493,20.518244401159443,116,14.017241379310345
4500.0,7305.0,19.0234375,384,88.55471510014789,3984.962179506655,1206.2111835907376,30.269074818172264,26.804692968683057,157,27.56687898089172,1391.1249292584687,34.9093634166107,30.91388731685486,134,14.649253731343284,1387.6260666574483,34.82156176521703,30.836134814609963,93,10.903225806451612
5500.0,8663.0,22.44300518134715,386,100.0,5500.0,756.3680774071715,13.752146861948574,13.752146861948574,139,36.43884892086331,3132.074623026446,56.94681132775356,56.94681132775356,154,14.019480519480519,1611.5572995663838,29.30104181029789,29.30104181029789,93,15.473118279569892
6500.0,7533.0,20.088,375,96.62106651376052,6280.369323394434,2120.6716412998435,33.76667090899132,32.62571755845913,152,26.407894736842106,1581.2346134815732,25.177414449042985,24.326686361254975,109,20.71559633027523,2578.4630686130154,41.055914641965664,39.66866259404639,114,11.06140350877193
7000.0,8015.0,19.35990338164251,414,93.90717747620285,6573.502423334199,1571.9384023548653,23.913255082631423,22.45626289078379,141,31.886524822695037,749.5289694329707,11.402277220927775,10.707556706185297,128,16.421875,4252.035051546362,64.68446769644078,60.74335787923375,145,9.772413793103448
7500.0,7655.0,20.80163043478261,368,39.54517036051869,2965.8877770389017,1237.837836847549,41.735828524280436,16.504504491300654,155,26.825806451612902,721.7956457611876,24.336579804169723,9.623941943482501,100,15.98,1006.254294430163,33.92759167154977,13.416723925735507,113,16.805309734513273
8000.0,7846.0,20.326424870466322,386,41.338253792923325,3307.060303433866,1608.1901599402354,48.62899410302198,20.10237699925294,137,27.124087591240876,1026.3987713823738,31.03659072429429,12.82998464227967,131,18.610687022900763,672.4713721112566,20.334415172683727,8.405892151390708,118,14.338983050847459
8500.0,6613.0,18.167582417582416,364,36.21893121076113,3078.6091529146956,1873.284431163553,60.848400628901125,22.038640366630034,169,22.70414201183432,806.6225743888009,26.20087625040435,9.489677345750598,114,15.894736842105264,398.7021473623411,12.95072312069452,4.6906134983804835,81,11.901234567901234
9000.0,7215.0,19.18882978723404,376,59.49126353654381,5354.213718288944,2012.8917492793767,37.59453498099513,22.365463880881965,166,23.234939759036145,966.1696387785134,18.04503311995686,10.73521820865015,113,16.02654867256637,2375.1523302310593,44.36043189904812,26.39058144701177,97,15.948453608247423
9500.0,7493.0,19.615183246073297,382,50.83649991622804,4829.467492041664,1781.6869347317875,36.891995601332376,18.75459931296618,153,25.30065359477124,1931.6861823621034,39.99791251406644,20.33353876170635,136,17.102941176470587,1116.0943749477742,23.11009188460121,11.748361841555518,93,13.935483870967742
10000.0,6732.0,17.440414507772022,386,58.711072018837775,5871.107201883778,2242.2568148982714,38.19137920320772,22.422568148982712,169,22.37278106508876,865.469428107895,14.741162072976701,8.654694281078951,108,17.75925925925926,2763.380958877604,47.067458723815456,27.63380958877604,109,9.477064220183486
15000.0,7449.0,20.024193548387096,372,23.68608848516887,3552.9132727753304,2039.6632871464064,57.40819239173658,13.59775524764271,180,22.31111111111111,815.9998194852534,22.967062712674704,5.439998796568355,96,19.114583333333332,697.2501661436684,19.624744895588652,4.648334440957789,96,16.645833333333332
