seed,fps,avg_equity,low,middle,high,budget_used_pct,terminated_early,source_path,alloc__high_MaaS_Bundle,alloc__high_bike,alloc__high_car,alloc__high_public,alloc__low_MaaS_Bundle,alloc__low_bike,alloc__low_car,alloc__low_public,alloc__middle_MaaS_Bundle,alloc__middle_bike,alloc__middle_car,alloc__middle_public
8,4500.0,0.5213224152603939,0.16218208748098537,0.21245911653159918,0.14668121124780947,86.2309793877325,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[8].kman.restech.unsw.edu.au/seed_8/all_results.pkl,0.1221461377381556,0.28406158999171033,0.07096778817611216,0.10255490239579489,0.26955257258091525,0.5720059089552028,0.7691206083204415,0.20889197218760294,0.1038588640023292,0.4244137829112594,0.30192277976173837,0.3211624167176798
9,4500.0,0.5498403236108154,0.2002176330045183,0.12711659924774676,0.22250609135855035,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[9].kman.restech.unsw.edu.au/seed_9/all_results.pkl,0.5017029075397289,0.6249718401962197,0.2682045497806289,0.5540583642319599,0.05987929378833488,0.48150750904162304,0.7028201727573431,0.6072807085773767,0.596817582314204,0.5155896257109447,0.5752162697857273,0.2788286714638783
10,4500.0,0.4295657059797114,0.16991394736681384,0.12419184423801591,0.13545991437488167,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[10].kman.restech.unsw.edu.au/seed_10/all_results.pkl,0.1221461377381556,0.28406158999171033,0.07096778817611216,0.10255490239579489,0.26955257258091525,0.5720059089552028,0.7691206083204415,0.20889197218760294,0.1038588640023292,0.4244137829112594,0.30192277976173837,0.3211624167176798
11,4500.0,0.6352394106322957,0.2182203427490673,0.14797118220164995,0.2690478856815786,61.33621968996567,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[11].kman.restech.unsw.edu.au/seed_11/all_results.pkl,0.27445932905057613,0.27122823305402605,0.4144855162902619,0.006643969037588484,0.24784175916643925,0.5122893263901831,0.518941702888715,0.21156700223410058,0.10386876000200909,0.6870390042068815,0.03890437532557582,0.014882580751225083
12,4500.0,0.514045584045584,0.19079772079772073,0.15868945868945866,0.16455840455840454,78.91531593643244,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[12].kman.restech.unsw.edu.au/seed_12/all_results.pkl,0.1221461377381556,0.28406158999171033,0.07096778817611216,0.10255490239579489,0.26955257258091525,0.5720059089552028,0.7691206083204415,0.20889197218760294,0.1038588640023292,0.4244137829112594,0.30192277976173837,0.3211624167176798
13,4500.0,0.6237688495201941,0.311884424760097,0.1846883897500791,0.12719603501001794,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[13].kman.restech.unsw.edu.au/seed_13/all_results.pkl,0.5017029075397289,0.6249718401962197,0.2682045497806289,0.5540583642319599,0.05987929378833488,0.48150750904162304,0.7028201727573431,0.6072807085773767,0.596817582314204,0.5155896257109447,0.5752162697857273,0.2788286714638783
14,4500.0,0.6678837513040192,0.2685307639020089,0.19548514992456537,0.20386783747744502,86.9035901852854,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[14].kman.restech.unsw.edu.au/seed_14/all_results.pkl,0.28300079160277497,0.22551229789966598,0.01496254195124153,0.5200425845804335,0.5666588679178843,0.4936576719462231,0.6434018919647413,0.04045761191772817,0.6580608859740148,0.1420938099463454,0.5130234270958263,0.07814006969439816
15,4500.0,0.4323582328079901,0.2161791164039951,0.07647127708673454,0.13970783931726047,43.40937789128161,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[15].kman.restech.unsw.edu.au/seed_15/all_results.pkl,0.39621285255394145,0.4809657832231417,0.010263981293396429,0.2458628564714264,0.5371030296970924,0.717901463374419,0.5832212732125522,0.06015114457752958,0.499152662154166,0.33916497804400375,0.1694036119529459,0.08792797256408119
16,4500.0,0.47115786520793884,0.23461112279963522,0.05534469457886257,0.18120204782944105,67.4900147132447,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[16].kman.restech.unsw.edu.au/seed_16/all_results.pkl,0.28300079160277497,0.22551229789966598,0.01496254195124153,0.5200425845804335,0.5666588679178843,0.4936576719462231,0.6434018919647413,0.04045761191772817,0.6580608859740148,0.1420938099463454,0.5130234270958263,0.07814006969439816
17,4500.0,0.3032319037944918,0.14667191302212407,0.0658436213991769,0.09071636937319079,90.51800956864639,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[17].kman.restech.unsw.edu.au/seed_17/all_results.pkl,0.3054962567819612,0.6993020322319037,0.09841577918928668,0.7961070973007647,0.29241884415998237,0.638900567655528,0.7220968455797699,0.4328396848036687,0.056879038941524476,0.7872094714219767,0.526511681886291,0.26989163021012363
18,4500.0,0.5668156835021035,0.28340784175105177,0.09814040851405956,0.18526743323699227,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[18].kman.restech.unsw.edu.au/seed_18/all_results.pkl,0.757342620526263,0.41217211366147694,0.1136499128778845,0.4982514878312008,0.08897060226904033,0.2612326117548574,0.7374734858313148,0.5606872085900427,0.2667101467256729,0.7131265977473075,0.5056552948189161,0.1212109053526803
19,4500.0,0.4071908165475416,0.2035954082737709,0.08035520901017967,0.12324019926359103,100.0,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[19].kman.restech.unsw.edu.au/seed_19/all_results.pkl,0.3054962567819612,0.6993020322319037,0.09841577918928668,0.7961070973007647,0.29241884415998237,0.638900567655528,0.7220968455797699,0.4328396848036687,0.056879038941524476,0.7872094714219767,0.526511681886291,0.26989163021012363
20,4500.0,0.5670029776021578,0.2595861844803117,0.04999247253103736,0.2574243205908088,74.65831090047136,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[20].kman.restech.unsw.edu.au/seed_20/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
21,4500.0,0.2691919191919193,0.12070707070707071,0.049494949494949564,0.09898989898989902,81.54239142452285,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[21].kman.restech.unsw.edu.au/seed_21/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
22,4500.0,0.49275432170169015,0.16811258916522076,0.19200244200244204,0.13263929053402734,75.04353477605738,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[22].kman.restech.unsw.edu.au/seed_22/all_results.pkl,0.1221461377381556,0.28406158999171033,0.07096778817611216,0.10255490239579489,0.26955257258091525,0.5720059089552028,0.7691206083204415,0.20889197218760294,0.1038588640023292,0.4244137829112594,0.30192277976173837,0.3211624167176798
23,4500.0,0.5462958035466151,0.20522235822113416,0.17534398855243943,0.16572945677304152,99.39944194365039,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[23].kman.restech.unsw.edu.au/seed_23/all_results.pkl,0.5415711542780238,0.4817424292785633,0.42007142281472865,0.7543000824573357,0.2656229092227937,0.1845774315131904,0.74324956282894,0.5164874103013778,0.15675614839104032,0.19450214425420426,0.1795955753362577,0.15407294579455133
24,4500.0,0.6221033868092692,0.2811447811447812,0.1776589423648247,0.1632996632996632,79.70631394268304,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[24].kman.restech.unsw.edu.au/seed_24/all_results.pkl,0.28300079160277497,0.22551229789966598,0.01496254195124153,0.5200425845804335,0.5666588679178843,0.4936576719462231,0.6434018919647413,0.04045761191772817,0.6580608859740148,0.1420938099463454,0.5130234270958263,0.07814006969439816
25,4500.0,0.5796020951254541,0.18815296668637893,0.14090704288811917,0.250542085550956,79.04133141600572,False,/home/z5247491/MaaS-Simulation/MaaS-Centralised/seed_opt_runs/opt_seed_array_7498811[25].kman.restech.unsw.edu.au/seed_25/all_results.pkl,0.09250687033897893,0.4418777767712607,0.08868848271462648,0.7820780616293648,0.6142871516500605,0.6049994912976391,0.5956116394404277,0.7980047016202718,0.6966069385606001,0.5246757947584065,0.2127431293590748,0.5972085082885291
