fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,8261.0,22.44836956521739,368,74.8721031309279,2620.5236095824766,1203.4953517234599,45.92575878052137,34.38558147781314,151,32.450331125827816,737.7766049433568,28.15378584056739,21.079331569810194,96,14.125,679.251652915659,25.9204553789112,19.407190083304542,121,16.570247933884296
4500.0,8135.0,21.92722371967655,371,92.8138905946104,4176.6250767574675,1129.906690536006,27.053103157949998,25.109037567466796,170,29.82941176470588,1473.1766782089364,35.271939691379735,32.73725951575414,130,16.284615384615385,1573.5417080125223,37.6749571506702,34.96759351138938,71,13.338028169014084
5500.0,6613.0,18.167582417582416,364,55.97471187117628,3078.6091529146956,1873.284431163553,60.848400628901125,34.05971693024642,169,22.70414201183432,806.6225743888009,26.20087625040435,14.66586498888729,114,15.894736842105264,398.7021473623411,12.95072312069452,7.249129952042566,81,11.901234567901234
6500.0,7493.0,19.615183246073297,382,74.29949987756406,4829.467492041664,1781.6869347317875,36.891995601332376,27.410568226642884,153,25.30065359477124,1931.6861823621034,39.99791251406644,29.718248959416975,136,17.102941176470587,1116.0943749477742,23.11009188460121,17.17068269150422,93,13.935483870967742
7000.0,6732.0,17.440414507772022,386,83.87296002691112,5871.107201883778,2242.2568148982714,38.19137920320772,32.03224021283245,169,22.37278106508876,865.469428107895,14.741162072976701,12.36384897296993,108,17.75925925925926,2763.380958877604,47.067458723815456,39.47687084110863,109,9.477064220183486
7500.0,7545.0,19.75130890052356,382,55.96662791812116,4197.497093859087,1740.1572498161,41.45702095570095,23.202096664214665,184,26.016304347826086,1026.4044454760276,24.452773224730784,13.685392606347035,102,14.607843137254902,1430.9353985669593,34.09020581956826,19.079138647559457,96,13.208333333333334
8000.0,7910.0,20.761154855643046,381,52.42979401048948,4194.383520839158,3015.120903040814,71.88472127216416,37.68901128801018,166,22.253012048192772,888.2433197760483,21.176969520382343,11.103041497200604,99,23.404040404040405,291.019298022294,6.938309207453461,3.637741225278675,116,16.370689655172413
8500.0,7129.0,19.42506811989101,367,42.036868949377684,3573.1338606971035,2084.5928089181166,58.34074205413119,24.524621281389607,155,24.438709677419354,930.984326272235,26.055120310846785,10.952756779673352,123,15.853658536585366,557.5567255067509,15.604137635021988,6.559490888314717,89,15.629213483146067
9000.0,7300.0,20.0,365,63.629413729773844,5726.647235679646,1021.7642168119353,17.842276200389545,11.352935742354836,170,25.123529411764707,2806.7939751794315,49.012866685620416,31.186599724215906,114,15.736842105263158,1898.0890436882785,33.14485711399003,21.089878263203094,81,15.246913580246913
9500.0,7611.0,19.465473145780052,391,37.64955145170082,3576.7073879115783,2135.094454930508,59.694412300727215,22.474678472952718,175,22.84,869.8200962593154,24.319017518712904,9.15600101325595,125,17.76,571.7928367217555,15.986570180559905,6.018871965492163,91,15.31868131868132
10000.0,7573.0,19.876640419947506,381,67.90409556659546,6790.409556659545,2469.5558808124097,36.36829060465796,24.695558808124098,150,26.726666666666667,2316.4870215429914,34.11409874786047,23.164870215429914,136,16.860294117647058,2004.3666543041384,29.517610647481483,20.043666543041383,95,13.378947368421052
15000.0,7849.0,18.86778846153846,416,53.04889512644113,7957.33426896617,2351.9916984022084,29.557532948880166,15.679944656014722,169,21.59171597633136,3230.4528751209086,40.59717445476391,21.536352500806057,144,14.75,2374.8896954430465,29.845292596355836,15.83259796962031,103,20.155339805825243
