fps_value,total_system_travel_time,avg_trip_time,total_trips,low_total_time,low_trip_count,low_avg_time,low_percentage,middle_total_time,middle_trip_count,middle_avg_time,middle_percentage,high_total_time,high_trip_count,high_avg_time,high_percentage,alloc_low_bike,alloc_low_car,alloc_low_MaaS_Bundle,alloc_low_public,alloc_middle_bike,alloc_middle_car,alloc_middle_MaaS_Bundle,alloc_middle_public,alloc_high_bike,alloc_high_car,alloc_high_MaaS_Bundle,alloc_high_public,mode_public_time,mode_public_trips,mode_public_percentage,mode_walk_time,mode_walk_trips,mode_walk_percentage,mode_UberLike1_time,mode_UberLike1_trips,mode_UberLike1_percentage,mode_UberLike2_time,mode_UberLike2_trips,mode_UberLike2_percentage,mode_BikeShare2_time,mode_BikeShare2_trips,mode_BikeShare2_percentage,mode_BikeShare1_time,mode_BikeShare1_trips,mode_BikeShare1_percentage,mode_MaaS_Bundle_time,mode_MaaS_Bundle_trips,mode_MaaS_Bundle_percentage
3500.0,7546.0,19.201017811704833,393,3660.0,167,21.91616766467066,48.502517890273,2154.0,107,20.130841121495326,28.54492446329181,1732.0,119,14.554621848739496,22.9525576464352,26.1%,73.7%,8.9%,56.1%,71.3%,50.6%,26.7%,12.1%,41.2%,11.4%,75.7%,49.8%,3463.0,221,45.89186323880202,1419.0,16,18.80466472303207,794.0,67,10.522130930294196,707.0,67,9.369202226345083,608.0,12,8.057248873575404,555.0,10,7.354890007951233,,,
4500.0,8325.0,21.022727272727273,396,4366.0,163,26.78527607361963,52.44444444444445,2350.0,121,19.421487603305785,28.22822822822823,1609.0,112,14.366071428571429,19.327327327327325,60.5%,59.6%,61.4%,79.8%,52.5%,21.3%,69.7%,59.7%,44.2%,8.9%,9.3%,78.2%,3765.0,230,45.22522522522522,1827.0,21,21.945945945945947,635.0,53,7.627627627627627,779.0,70,9.357357357357357,658.0,12,7.903903903903904,661.0,10,7.93993993993994,,,
5500.0,7669.0,18.98267326732673,404,3980.0,167,23.832335329341316,51.897248663450256,1817.0,116,15.663793103448276,23.69278915112792,1872.0,121,15.47107438016529,24.409962185421826,48.2%,70.3%,6.0%,60.7%,51.6%,57.5%,59.7%,27.9%,62.5%,26.8%,50.2%,55.4%,3125.0,212,40.74846785760855,1880.0,20,24.514278263137307,795.0,74,10.366410222975617,877.0,76,11.435650019559263,486.0,12,6.3372017212152825,506.0,10,6.597991915503977,,,
6500.0,7399.0,19.522427440633244,379,3682.0,153,24.065359477124183,49.76348155156102,2340.0,133,17.593984962406015,31.625895391269086,1377.0,93,14.806451612903226,18.610623057169885,60.5%,59.6%,61.4%,79.8%,52.5%,21.3%,69.7%,59.7%,44.2%,8.9%,9.3%,78.2%,3726.0,228,50.35815650763617,926.0,10,12.515204757399648,740.0,61,10.00135153399108,641.0,58,8.663332882822003,714.0,12,9.649952696310313,652.0,10,8.812001621840789,,,
7000.0,7642.0,20.487935656836463,373,3827.0,132,28.992424242424242,50.07851347814708,2383.0,122,19.5327868852459,31.1829364040827,1432.0,119,12.033613445378151,18.738550117770217,73.2%,58.6%,78.0%,79.9%,42.1%,23.4%,72.9%,62.2%,55.4%,64.3%,58.6%,48.9%,3703.0,200,48.45590159644072,1213.0,13,15.872808165401727,708.0,62,9.264590421355665,833.0,73,10.900287882753206,568.0,12,7.432609264590422,566.0,12,7.406438105208061,51.0,1.0,0.6673645642501963
7500.0,6895.0,17.411616161616163,396,3109.0,166,18.728915662650603,45.090645395213926,2206.0,117,18.854700854700855,31.99419869470631,1580.0,113,13.982300884955752,22.91515591007977,60.5%,59.6%,61.4%,79.8%,52.5%,21.3%,69.7%,59.7%,44.2%,8.9%,9.3%,78.2%,3619.0,246,52.487309644670056,791.0,9,11.472081218274113,691.0,57,10.021754894851341,712.0,63,10.326323422770123,607.0,10,8.803480783176216,475.0,11,6.889050036258158,,,
8000.0,7149.0,17.394160583941606,411,2420.0,154,15.714285714285714,33.85088823611694,3259.0,135,24.14074074074074,45.58679535599385,1470.0,122,12.049180327868852,20.562316407889213,39.8%,79.2%,31.0%,64.2%,25.6%,21.4%,2.3%,45.1%,34.8%,53.6%,17.0%,58.9%,2932.0,211,41.01272905301441,1268.0,14,17.736746398097637,813.0,80,11.372219890893831,950.0,84,13.288571828227724,593.0,12,8.2948664148832,593.0,10,8.2948664148832,,,
8500.0,7960.0,19.50980392156863,408,3770.0,140,26.928571428571427,47.36180904522613,2503.0,174,14.385057471264368,31.444723618090453,1687.0,94,17.9468085106383,21.193467336683415,77.3%,51.2%,75.5%,70.3%,39.0%,62.2%,32.6%,5.6%,67.8%,25.4%,48.2%,57.7%,3437.0,216,43.178391959798994,1411.0,17,17.72613065326633,812.0,68,10.201005025125628,914.0,76,11.482412060301508,838.0,20,10.527638190954775,501.0,10,6.293969849246231,47.0,1.0,0.5904522613065326
9000.0,8028.0,19.871287128712872,404,4542.0,162,28.037037037037038,56.57698056801196,2001.0,139,14.39568345323741,24.925261584454407,1485.0,103,14.41747572815534,18.497757847533634,77.3%,51.2%,75.5%,70.3%,39.0%,62.2%,32.6%,5.6%,67.8%,25.4%,48.2%,57.7%,3535.0,212,44.03338315894369,1506.0,20,18.7593423019432,811.0,70,10.102142501245641,884.0,76,11.011459890383657,616.0,13,7.673143996013951,586.0,10,7.299451918285999,90.0,3.0,1.1210762331838564
9500.0,7845.0,19.227941176470587,408,4907.0,213,23.037558685446008,62.54939451880178,1510.0,97,15.56701030927835,19.247928616953473,1428.0,98,14.571428571428571,18.20267686424474,60.5%,59.6%,61.4%,79.8%,52.5%,21.3%,69.7%,59.7%,44.2%,8.9%,9.3%,78.2%,3684.0,231,46.959847036328874,1716.0,16,21.87380497131931,687.0,67,8.75717017208413,747.0,70,9.521988527724666,466.0,14,5.940089228808159,545.0,10,6.9471000637348626,,,
