fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,7546.0,19.201017811704833,393,100.0,3500.0,1629.5812844433676,46.5594652698105,46.5594652698105,167,21.91616766467066,1326.3205315591251,37.89487233026072,37.89487233026072,107,20.130841121495326,544.0981839975115,15.5456623999289,15.5456623999289,119,14.554621848739496
4500.0,8325.0,21.022727272727273,396,79.56468228091619,3580.4107026412285,2070.670945662107,57.833335827495894,46.01490990360238,163,26.78527607361963,896.2479231103123,25.03198648270044,19.916620513562496,121,19.421487603305785,613.4918338688065,17.13467768980359,13.633151863751255,112,14.366071428571429
5500.0,7669.0,18.98267326732673,404,89.35541308202144,4914.547719511179,1712.6501544712676,34.84858123712786,31.13909371765941,167,23.832335329341316,1808.146861831936,36.79172459051393,32.875397487853384,116,15.663793103448276,1393.7507032079748,28.359694172358203,25.34092187650863,121,15.47107438016529
6500.0,7399.0,19.522427440633244,379,51.70188189014249,3360.6223228592617,1744.023178913014,51.89583985829077,26.831125829430984,153,24.065359477124183,1068.2707489278812,31.787884692112094,16.43493459889048,133,17.593984962406015,548.3283950183677,16.316275449597164,8.43582146182104,93,14.806451612903226
7000.0,7642.0,20.487935656836463,373,84.81223762859685,5936.856634001779,1801.0974826287843,30.33756065985279,25.72996403755406,132,28.992424242424242,1000.1857298553427,16.847058831217907,14.28836756936204,122,19.5327868852459,3135.5734215176576,52.8153805089294,44.793906021680826,119,12.033613445378151
7500.0,6895.0,17.411616161616163,396,42.09402425513204,3157.051819134903,1536.5117180774666,48.66919537920358,20.486822907699555,166,18.728915662650603,976.3462518747979,30.92588616877175,13.017950024997305,117,18.854700854700855,644.1938491826389,20.40491845202469,8.589251322435185,113,13.982300884955752
8000.0,7149.0,17.394160583941606,411,72.82854014703474,5826.283211762779,3031.223610781914,52.02671241010267,37.89029513477393,154,15.714285714285714,839.3266012711669,14.405866841087242,10.491582515889586,135,24.14074074074074,1955.7329997096965,33.567420748810065,24.446662496371207,122,12.049180327868852
8500.0,7960.0,19.50980392156863,408,77.17416353086112,6559.803900123195,1403.053721071559,21.388653417600022,16.50651436554775,140,26.928571428571427,3714.432381462963,56.62413752022686,43.69920448779956,174,14.385057471264368,1442.3177975886738,21.987209062173136,16.96844467751381,94,17.9468085106383
9000.0,8028.0,19.871287128712872,404,62.001928584259524,5580.173572583357,1710.7762215081689,30.65811841254537,19.0086246834241,162,28.037037037037038,2744.488057355374,49.182843896463346,30.494311748393045,139,14.39568345323741,1124.909293719819,20.15903769099138,12.498992152442433,103,14.41747572815534
9500.0,7845.0,19.227941176470587,408,36.83329550214388,3499.163072703669,2250.876170521431,64.32612952737482,23.6934333739098,213,23.037558685446008,679.9168347661325,19.430841622387916,7.1570193133277105,97,15.56701030927835,568.370067416106,16.243028850237273,5.9828428149063795,98,14.571428571428571
10000.0,7517.0,19.373711340206185,388,76.31579883354324,7631.579883354324,2270.369567962067,29.7496665521919,22.70369567962067,155,22.89032258064516,2850.9945962713505,37.357855645196324,28.509945962713505,117,17.05982905982906,2510.2157191209053,32.89247780261176,25.102157191209052,116,17.00862068965517
15000.0,7561.0,18.623152709359605,406,55.644843337627314,8346.726500644098,3558.2796137434593,42.63083992831052,23.72186409162306,201,20.487562189054728,3340.9526524872235,40.027101070454506,22.273017683248156,122,17.68032786885246,1447.4942344134097,17.342059001234915,9.649961562756063,83,15.493975903614459
