fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
1000.0,100.0,1000.0,616.2328568242392,61.623285682423926,61.623285682423926,341.27123252367926,34.12712325236792,34.12712325236792,42.495910652081974,4.249591065208198,4.249591065208198
1500.0,100.0,1500.0,943.1732343932324,62.87821562621549,62.87821562621549,517.4442429305543,34.496282862036956,34.496282862036956,39.382522676215274,2.625501511747685,2.625501511747685
2000.0,100.0,2000.0,1474.085365140595,73.70426825702975,73.70426825702975,401.3170750947602,20.065853754738008,20.065853754738008,124.59755976464545,6.229877988232273,6.229877988232273
2500.0,96.61330110996373,2415.332527749093,1219.7775671462855,50.501434197262505,48.79110268585142,1149.4119392478767,47.588144739599954,45.97647756991507,46.143021354931015,1.910421063137539,1.8457208541972407
3000.0,95.67374742365394,2870.212422709618,1878.7359329270325,65.45633758888883,62.62453109756775,899.8037464603041,31.34972656869927,29.993458215343473,91.67274332227947,3.1939358424118316,3.0557581107426492
3500.0,96.24863002991249,3368.702051046937,1818.688840475217,53.98782121173342,51.962538299291914,1267.4267207190337,37.623592158443884,36.212192020543824,282.58648985268394,8.388586629822626,8.073899710076684
4000.0,72.07417007715759,2882.9668030863036,1934.8462091647577,67.1130242323098,48.37115522911895,764.0986370884439,26.503899950233663,19.102465927211096,184.0219568331025,6.383075817456567,4.600548920827563
4500.0,50.3012142779408,2263.5546425073358,1720.9589312578094,76.02904294598808,38.2435318057291,507.29016557609356,22.411218004181645,11.273114790579857,35.305545673432384,1.559739049830248,0.7845676816318308
5000.0,54.52403141570111,2726.2015707850555,1896.2616194869963,69.55691170484272,37.925232389739925,668.5516505117096,24.52319218344478,13.37103301023419,161.3883007863514,5.919896111712567,3.227766015727028
6000.0,46.03046347087491,2761.827808252495,1813.9895076014527,65.68076047975009,30.233158460024214,906.4671890533803,32.82127822541311,15.107786484223004,41.37111159766291,1.497961294836837,0.6895185266277152
7000.0,33.737645199027526,2361.635163931927,1508.654304975535,63.88176836187308,21.552204356793357,654.2751773813087,27.70432907562211,9.34678824830441,198.7056815750814,8.41390256250474,2.8386525939297345
8000.0,28.919994089406803,2313.5995271525444,1347.081669086644,58.22449621367968,16.83852086358305,625.1635555754895,27.021251873478192,7.814544444693618,341.35430249041036,14.754251912842111,4.2669287811301295
