fps_value,total_system_travel_time,avg_trip_time,total_trips,low_total_time,low_trip_count,low_avg_time,low_percentage,middle_total_time,middle_trip_count,middle_avg_time,middle_percentage,high_total_time,high_trip_count,high_avg_time,high_percentage,alloc_low_bike,alloc_low_car,alloc_low_MaaS_Bundle,alloc_low_public,alloc_middle_bike,alloc_middle_car,alloc_middle_MaaS_Bundle,alloc_middle_public,alloc_high_bike,alloc_high_car,alloc_high_MaaS_Bundle,alloc_high_public,mode_public_time,mode_public_trips,mode_public_percentage,mode_walk_time,mode_walk_trips,mode_walk_percentage,mode_UberLike2_time,mode_UberLike2_trips,mode_UberLike2_percentage,mode_UberLike1_time,mode_UberLike1_trips,mode_UberLike1_percentage,mode_BikeShare2_time,mode_BikeShare2_trips,mode_BikeShare2_percentage,mode_BikeShare1_time,mode_BikeShare1_trips,mode_BikeShare1_percentage,mode_MaaS_Bundle_time,mode_MaaS_Bundle_trips,mode_MaaS_Bundle_percentage
3500.0,8221.0,21.242894056847547,387,4519.0,169,26.7396449704142,54.96898187568422,2189.0,114,19.20175438596491,26.626931030288286,1513.0,104,14.548076923076923,18.404087094027492,60.5%,59.6%,61.4%,79.8%,52.5%,21.3%,69.7%,59.7%,44.2%,8.9%,9.3%,78.2%,3260.0,211,39.654543242914485,2126.0,23,25.8606009001338,801.0,65,9.743340226249849,765.0,66,9.305437294733,643.0,12,7.821432915703685,626.0,10,7.614645420265174,,,
4500.0,8208.0,22.183783783783785,370,4974.0,187,26.59893048128342,60.599415204678365,1632.0,86,18.976744186046513,19.883040935672515,1602.0,97,16.515463917525775,19.517543859649123,60.5%,59.6%,61.4%,79.8%,52.5%,21.3%,69.7%,59.7%,44.2%,8.9%,9.3%,78.2%,3811.0,217,46.430311890838205,1816.0,18,22.12475633528265,659.0,55,8.028752436647174,676.0,57,8.235867446393762,757.0,12,9.22270955165692,468.0,10,5.701754385964912,21.0,1.0,0.25584795321637427
5500.0,7906.0,20.21994884910486,391,4138.0,154,26.87012987012987,52.339994940551485,2180.0,113,19.292035398230087,27.57399443460663,1588.0,124,12.806451612903226,20.086010624841894,60.5%,59.6%,61.4%,79.8%,52.5%,21.3%,69.7%,59.7%,44.2%,8.9%,9.3%,78.2%,3558.0,228,45.003794586390086,1699.0,14,21.49000758917278,718.0,65,9.081710093599797,677.0,62,8.563116620288389,648.0,12,8.19630660258032,606.0,10,7.665064507968632,,,
6500.0,7773.0,20.951482479784367,371,4186.0,164,25.524390243902438,53.85308117843818,2048.0,104,19.692307692307693,26.347613534028046,1539.0,103,14.941747572815533,19.79930528753377,60.5%,59.6%,61.4%,79.8%,52.5%,21.3%,69.7%,59.7%,44.2%,8.9%,9.3%,78.2%,3520.0,204,45.284960761610705,1332.0,12,17.13624083365496,751.0,68,9.66164929885501,625.0,63,8.040653544320083,773.0,12,9.944680303615078,762.0,11,9.803164801235043,10.0,1.0,0.1286504567091213
7000.0,7305.0,18.2625,400,3782.0,161,23.490683229813666,51.77275838466804,2291.0,123,18.6260162601626,31.362080766598222,1232.0,116,10.620689655172415,16.865160848733744,50.4%,38.4%,79.6%,77.8%,34.9%,14.4%,6.1%,46.9%,11.9%,58.3%,28.5%,76.5%,3317.0,234,45.407255304585895,1119.0,17,15.318275154004107,766.0,63,10.485968514715948,675.0,61,9.240246406570842,668.0,12,9.144421629021219,653.0,10,8.93908281998631,107.0,3.0,1.464750171115674
7500.0,7299.0,18.572519083969464,393,3597.0,139,25.87769784172662,49.28072338676531,2442.0,137,17.824817518248175,33.456637895602135,1260.0,117,10.76923076923077,17.26263871763255,63.6%,21.8%,65.6%,57.7%,24.5%,9.4%,41.7%,33.7%,2.4%,26.5%,70.3%,61.1%,3232.0,230,44.28003836141937,1507.0,20,20.646663926565285,737.0,64,10.097273599123167,673.0,56,9.220441156322783,610.0,13,8.357309220441156,540.0,10,7.398273736128237,,,
8000.0,6986.0,18.240208877284594,383,3827.0,179,21.379888268156424,54.78099055253364,1976.0,118,16.74576271186441,28.285141711995422,1183.0,86,13.755813953488373,16.93386773547094,73.2%,58.6%,78.0%,79.9%,42.1%,23.4%,72.9%,62.2%,55.4%,64.3%,58.6%,48.9%,3627.0,216,51.91812195820212,790.0,8,11.308330947609505,750.0,72,10.7357572287432,671.0,62,9.60492413398225,690.0,13,9.876896650443745,458.0,12,6.555969081019181,,,
8500.0,7542.0,20.165775401069517,374,4079.0,146,27.938356164383563,54.08379740121983,2090.0,140,14.928571428571429,27.711482365420316,1373.0,88,15.602272727272727,18.20472023335985,60.5%,59.6%,61.4%,79.8%,52.5%,21.3%,69.7%,59.7%,44.2%,8.9%,9.3%,78.2%,3277.0,219,43.45001325908247,1636.0,15,21.691858923362503,652.0,56,8.644921771413419,686.0,61,9.095730575444179,563.0,12,7.464863431450544,689.0,10,9.135507822858658,39.0,1.0,0.5171042163882259
9000.0,8030.0,19.876237623762375,404,4011.0,164,24.45731707317073,49.950186799501864,2397.0,139,17.244604316546763,29.850560398505603,1622.0,101,16.059405940594058,20.19925280199253,59.0%,76.7%,79.7%,78.3%,15.4%,67.6%,75.8%,68.1%,46.1%,46.5%,34.6%,61.0%,3417.0,217,42.552926525529266,1501.0,16,18.692403486924032,910.0,79,11.33250311332503,850.0,70,10.585305105853053,727.0,12,9.053549190535492,625.0,10,7.783312577833127,,,
9500.0,7512.0,20.63736263736264,364,4302.0,156,27.576923076923077,57.26837060702875,1774.0,106,16.735849056603772,23.615548455804046,1436.0,102,14.07843137254902,19.116080937167197,60.5%,59.6%,61.4%,79.8%,52.5%,21.3%,69.7%,59.7%,44.2%,8.9%,9.3%,78.2%,3765.0,213,50.11980830670927,1204.0,11,16.02768903088392,664.0,60,8.839190628328009,669.0,57,8.905750798722046,619.0,12,8.240149094781684,591.0,11,7.867412140575079,,,
