fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
1000.0,100.0,1000.0,438.93409947415023,43.89340994741502,43.89340994741502,467.0044830704297,46.700448307042976,46.700448307042976,94.06141745542023,9.406141745542023,9.406141745542023
1500.0,100.0,1500.0,939.2316411473921,62.61544274315948,62.61544274315948,468.954646394222,31.263643092948136,31.263643092948136,91.81371245838528,6.120914163892352,6.120914163892352
2000.0,100.0,2000.0,1335.978782032468,66.7989391016234,66.7989391016234,607.7063775962229,30.38531887981114,30.38531887981114,56.31484037130905,2.8157420185654525,2.8157420185654525
2500.0,100.0,2500.0,1673.0424887905874,66.92169955162349,66.92169955162349,710.9911612959229,28.439646451836914,28.439646451836914,115.96634991348824,4.63865399653953,4.63865399653953
3000.0,78.75135628561043,2362.540688568313,1766.913310943176,74.78869335426836,58.89711036477253,415.7465109331507,17.59743283765796,13.858217031105024,179.88086669198663,7.613873808073691,5.996028889732888
3500.0,51.99227327071608,1819.729564475063,1229.1553656036428,67.5460458300691,35.11872473153265,418.7145805071401,23.009714667570762,11.963273728775432,171.85961836428112,9.4442395023602,4.9102748104080325
4000.0,63.87154254218215,2554.861701687286,1849.9425353183772,72.4087152778812,46.24856338295943,522.6439867285601,20.456840633815705,13.066099668214001,182.27517964034786,7.134444088303073,4.556879491008696
4500.0,53.56797770029335,2410.5589965132003,1632.5968897953885,67.72690036447521,36.279930884341965,692.3555947352818,28.721785931676138,15.385679883006262,85.60651198252785,3.5513137038485696,1.9023669329450634
5000.0,52.350131599043706,2617.5065799521853,1486.9834470023986,56.80915793646493,29.739668940047974,1045.3445905191838,39.93665569078644,20.906891810383676,85.1785424306025,3.2541863727486207,1.7035708486120502
6000.0,41.84742464531037,2510.845478718622,1123.980940193644,44.76503829965887,18.73301566989407,887.387997277848,35.34219866571459,14.7897999546308,499.47654124713125,19.892763034626597,8.324609020785521
7000.0,37.15825104566035,2601.0775731962244,1633.382826716193,62.79639037097534,23.3340403816599,882.4097829324216,33.92477763929623,12.605854041891737,85.28496354760975,3.2788319897284306,1.2183566221087108
8000.0,33.88184183379311,2710.547346703449,1715.4029753001425,63.28622067371025,21.44253719125178,907.5978795361325,33.48393381284956,11.344973494201655,87.54649186717471,3.229845513440236,1.0943311483396838
