fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,76.72352508886871,2685.3233781104045,693.0485911763607,25.80875721806145,19.80138831932459,542.2653789176262,20.193671396820925,15.493296540503607,1450.009408016417,53.997571385117595,41.42884022904049
4500.0,88.80769423534409,3996.3462405904843,2722.388613365828,68.12194062953812,60.49752474146284,731.457091486883,18.303146110253092,16.25460203304184,542.5005357377756,13.574913260208854,12.055567460839459
5500.0,100.0,5500.0,1728.269934909259,31.423089725622894,31.423089725622894,2382.2568851947462,43.31376154899539,43.31376154899539,1389.4731798959883,25.26314872538161,25.26314872538161
6500.0,100.0,6500.0,1506.1446922980092,23.171456804584757,23.171456804584757,2789.744526798788,42.9191465661352,42.9191465661352,2204.110780903201,33.90939662928002,33.90939662928002
7000.0,64.22332743141793,4495.632920199255,1469.0079654234285,32.67633259875495,20.98582807747755,1503.2013961232383,33.43692474021241,21.474305658903404,1523.4235586525895,33.88674266103266,21.763193695036993
7500.0,69.76945360535187,5232.70902040139,3607.4301010404247,68.94000960068111,48.09906801387233,693.1234446028116,13.24597721563435,9.241645928037487,932.1554747581549,17.81401318368456,12.428739663442066
8000.0,49.44611800499953,3955.6894403999627,2539.50696831079,64.19884590469819,31.743837103884875,591.9193096524779,14.963745728042504,7.398991370655973,824.2631624366907,20.837408367259204,10.303289530458633
8500.0,49.146875216670125,4177.48439341696,2579.0358435567855,61.736576386040575,30.341598159491596,758.4169753556374,18.154872739938416,8.922552651242793,840.0315745045361,20.108550874020978,9.88272440593572
9000.0,54.48801494407128,4903.921344966416,1895.9222088255472,38.66135028392327,21.065802320283858,721.9572949732396,14.722040672905285,8.021747721924886,2286.0418411676274,46.616609043171415,25.400464901862524
9500.0,40.846253394189084,3880.394072447963,2738.1649955364473,70.56409592464573,28.822789426699448,822.3755536577396,21.19309375037109,8.656584775344628,319.85352325377437,8.242810324983138,3.366879192144993
10000.0,59.43448721929781,5943.448721929781,3573.0440028526823,60.117352231358176,35.73044002852682,318.3416222395521,5.356176811368024,3.1834162223955214,2052.063096837548,34.52647095727382,20.52063096837548
15000.0,64.96364505384923,9744.546758077384,2764.3173979567528,28.36783963980032,18.42878265304502,3834.1190849358422,39.34630496546892,25.560793899572282,3146.110275184779,32.28585539473066,20.97406850123186
