fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,100.0,3500.0,1397.3645526028756,39.9247015029393,39.9247015029393,1820.14107398603,52.004030685315136,52.004030685315136,282.49437341109456,8.071267811745559,8.071267811745559
4500.0,99.49497426092067,4477.27384174143,1784.684942510953,39.8609735654856,39.65966538913229,1431.4161563063728,31.970708223413585,31.809247917919397,1261.1727429241062,28.168318211100857,28.026060953869024
5500.0,100.0,5500.0,2429.5218637273206,44.17312479504219,44.17312479504219,1887.9679601830812,34.32669018514693,34.32669018514693,1182.5101760895986,21.500185019810885,21.500185019810885
6500.0,100.0,6500.0,2831.0403048359117,43.55446622824479,43.55446622824479,2622.711055010109,40.349400846309365,40.349400846309365,1046.2486401539838,16.096132925445904,16.096132925445904
7000.0,67.38802440654901,4717.16170845843,2101.730860344588,44.55498857662512,30.024726576351256,1887.1907214680125,40.006911742797705,26.959867449543033,728.2401266458313,15.438099680577208,10.403430380654733
7500.0,92.20569296766794,6915.4269725750955,2935.5989186344455,42.45000244057696,39.141318915125936,2610.002380864044,37.741738741724554,34.80003174485392,1369.8256730766072,19.80825881769851,18.264342307688096
8000.0,55.5763318479191,4446.106547833529,2480.957671307045,55.80067964219055,31.011970891338063,1373.1303050098438,30.88388211656633,17.164128812623048,592.018571516644,13.31543824124321,7.400232143958049
8500.0,86.046273046938,7313.93320898973,2690.6789381333388,36.78839909046696,31.655046330980458,2958.6478127519845,40.4522126222788,34.80762132649394,1664.6064581044068,22.75938828725424,19.58360538946361
9000.0,51.296355547252524,4616.671999252727,2175.539249520246,47.12353942130581,24.172658328002733,2076.106835597772,44.96977121038312,23.067853728864133,365.025914134708,7.906689368311037,4.055843490385644
9500.0,79.54581870927392,7556.852777381022,3094.893687299834,40.95479663919602,32.57782828736667,3006.8633885965423,39.78988974876695,31.65119356417413,1455.095701484643,19.255313612036986,15.316796857733085
10000.0,67.04617814695219,6704.617814695219,2856.2860052367737,42.60177215435532,28.56286005236774,2263.935632636428,33.766811102555636,22.639356326364283,1584.3961768220097,23.63141674308894,15.843961768220097
15000.0,29.13761154808106,4370.641732212159,3419.4000137548915,78.23565103846191,22.796000091699277,725.8290061296241,16.606920690391448,4.83886004086416,225.4127123276432,5.157428271146642,1.5027514155176214
