fps_value,avg_equity,equity_low,equity_middle,equity_high,alloc_low_bike,alloc_low_car,alloc_low_MaaS_Bundle,alloc_low_public,alloc_middle_bike,alloc_middle_car,alloc_middle_MaaS_Bundle,alloc_middle_public,alloc_high_bike,alloc_high_car,alloc_high_MaaS_Bundle,alloc_high_public
3500.0,0.6395325807090513,0.2898593780946722,0.18201624083977028,0.1676569617746088,49.4%,64.3%,56.7%,4.0%,14.2%,51.3%,65.8%,7.8%,22.6%,1.5%,28.3%,52.0%
4500.0,0.5796020951254541,0.18815296668637893,0.14090704288811917,0.250542085550956,60.5%,59.6%,61.4%,79.8%,52.5%,21.3%,69.7%,59.7%,44.2%,8.9%,9.3%,78.2%
5500.0,0.5092470371158896,0.2369893312516264,0.17206609419724178,0.1001916116670214,63.9%,72.2%,29.2%,43.3%,78.7%,52.7%,5.7%,27.0%,69.9%,9.8%,30.5%,79.6%
6500.0,0.4294693787820936,0.20757691462158823,0.10589861964432418,0.11599384451618122,60.3%,79.8%,45.5%,27.6%,78.0%,73.0%,14.1%,48.2%,18.6%,42.6%,20.8%,38.9%
7000.0,0.5311035198675648,0.12928311804716305,0.164108467479254,0.2377119343411478,57.2%,76.9%,27.0%,20.9%,42.4%,30.2%,10.4%,32.1%,28.4%,7.1%,12.2%,10.3%
7500.0,0.4143617798806079,0.20509215286422125,0.09193458415024484,0.1173350428661419,75.1%,78.3%,12.6%,42.2%,27.9%,72.5%,8.0%,77.6%,4.4%,31.9%,49.2%,65.8%
8000.0,0.36376402316799017,0.10757953299565985,0.11927668995345657,0.13690780021887375,63.9%,72.2%,29.2%,43.3%,78.7%,52.7%,5.7%,27.0%,69.9%,9.8%,30.5%,79.6%
8500.0,0.4777709415732387,0.2388854707866192,0.06382166621091982,0.17506380457569964,59.0%,76.7%,79.7%,78.3%,15.4%,67.6%,75.8%,68.1%,46.1%,46.5%,34.6%,61.0%
9000.0,0.44912080238684693,0.17693971233057565,0.12228501417005386,0.14989607588621742,26.1%,73.7%,8.9%,56.1%,71.3%,50.6%,26.7%,12.1%,41.2%,11.4%,75.7%,49.8%
9500.0,0.38755854998491923,0.16696483948019228,0.07792387250966024,0.14266983799506675,60.3%,79.8%,45.5%,27.6%,78.0%,73.0%,14.1%,48.2%,18.6%,42.6%,20.8%,38.9%
10000.0,0.5219883110034551,0.23585252871375084,0.12660701821181558,0.15952876407788866,45.3%,76.1%,49.7%,6.6%,57.3%,59.7%,32.9%,10.3%,22.5%,6.9%,60.4%,42.3%
15000.0,0.4349555330714235,0.1879673433175033,0.11618827118293869,0.1307999185709815,57.2%,76.9%,27.0%,20.9%,42.4%,30.2%,10.4%,32.1%,28.4%,7.1%,12.2%,10.3%
