fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,100.0,3500.0,2645.9719730822785,75.59919923092224,75.59919923092224,616.9077976546313,17.625937075846608,17.625937075846608,237.12022926308777,6.774863693231079,6.774863693231079
4500.0,99.49497426092067,4477.27384174143,1784.684942510953,39.8609735654856,39.65966538913229,1431.4161563063728,31.970708223413585,31.809247917919397,1261.1727429241062,28.168318211100857,28.026060953869024
5500.0,69.09180430425627,3800.049236734095,2813.020310952254,74.02589113213358,51.14582383549553,791.4784151273502,20.828109474907134,14.390516638679095,195.55051065448848,5.145999392959233,3.555463830081609
6500.0,80.63086094782928,5241.005961608903,3993.7873115055,76.20268591107407,61.442881715469234,754.1856221754151,14.390092812332778,11.602855725775617,493.0330279279856,9.407221276593102,7.585123506584393
7000.0,96.2374229748244,6736.619608237707,2843.4692704920244,42.20914102103908,40.62098957845749,2536.861757914027,37.657785439033674,36.24088225591467,1356.2885798316563,20.133073539927246,19.37555114045223
7500.0,50.27569708920869,3770.6772816906523,2635.1086404491493,69.88422619046439,35.134781872655324,852.4983824484176,22.608627542534858,11.366645099312235,283.0702587930857,7.507146267000765,3.774270117241143
8000.0,54.15815143936461,4332.652115149169,1943.2847589640523,44.85208383496414,24.291059487050653,1178.04450146988,27.18991671061782,14.725556268373502,1211.322854715241,27.957999454418147,15.141535683940512
8500.0,49.984252483284344,4248.661461079169,2673.7358891055646,62.931252903977665,31.455716342418405,904.7606612379859,21.29519307495436,10.64424307338807,670.1649107356163,15.77355402106792,7.884293067477839
9000.0,36.14343012393971,3252.9087111545737,1648.7986782243859,50.68690285007009,18.31998531360429,1015.1392045194881,31.20712244516628,11.27932449466098,588.9708284106975,18.105974704763565,6.544120315674418
9500.0,68.72031848671324,6528.430256237758,2860.156973052005,43.81079158070493,30.106915505810576,2283.2926355502523,34.97460409213411,24.034659321581604,1384.980647635498,21.214604327160917,14.578743659321031
10000.0,51.4445483796259,5144.45483796259,3347.6224651672396,65.07244344850798,33.476224651672396,681.424339853548,13.245802739390347,6.81424339853548,1115.4080329417986,21.68175381210159,11.154080329417987
15000.0,29.13761154808106,4370.641732212159,3419.4000137548915,78.23565103846191,22.796000091699277,725.8290061296241,16.606920690391448,4.83886004086416,225.4127123276432,5.157428271146642,1.5027514155176214
