fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,91.50133992066314,3202.5468972232097,1799.4777103203974,56.18895735393124,51.413648866297066,775.8036188407854,24.22458261308995,22.165817681165294,627.2655680620296,19.586460032978895,17.921873373200846
4500.0,88.78219723531964,3995.1988755893835,3175.131940826878,79.47368928808264,70.55848757393062,504.58309894027633,12.629736707808789,11.212957754228363,315.4838358222276,7.896574004108531,7.010751907160613
5500.0,75.23085809984373,4137.697195491405,3261.190928773422,78.81656812216568,59.29438052315312,668.0386318594974,16.14517931827921,12.146156942899951,208.46763485848427,5.038252559555075,3.7903206337906235
6500.0,78.82383176796269,5123.549064917575,1869.3555305190848,36.4855592643604,28.759315854139768,852.4030709672041,16.636965122552546,13.11389339949545,2401.79046343129,46.87747561308713,36.950622514327534
7000.0,57.962971366104334,4057.407995627303,2119.1824530239924,52.22995703926867,30.27403504319989,989.4804358310646,24.387008575362266,14.135434797586639,948.745106772243,23.38303438536899,13.553501525317756
7500.0,94.29036449144363,7071.777336858272,1624.37391279632,22.96981134191039,21.658318837284266,2975.2068409902126,42.071557110308945,39.66942454653617,2472.1965830717386,34.958631547780655,32.96262110762318
8000.0,56.195411502490686,4495.632920199255,1469.0079654234285,32.67633259875495,18.362599567792856,1503.2013961232383,33.43692474021241,18.79001745154048,1523.4235586525895,33.88674266103266,19.04279448315737
8500.0,61.56128259295753,5232.70902040139,3607.4301010404247,68.94000960068111,42.440354129887346,693.1234446028116,13.24597721563435,8.15439346591543,932.1554747581549,17.81401318368456,10.966534997154763
9000.0,57.92629376740148,5213.366439066133,3737.475717179415,71.6902554398019,41.52750796866017,888.9153112157834,17.05069692693641,9.876836791286483,586.9754106709353,11.2590476332617,6.521949007454836
9500.0,43.973519930704846,4177.48439341696,2579.0358435567855,61.736576386040575,27.147745721650374,758.4169753556374,18.154872739938416,7.98333658269092,840.0315745045361,20.108550874020978,8.842437626363537
10000.0,49.03921344966416,4903.921344966416,1895.9222088255472,38.66135028392327,18.959222088255473,721.9572949732396,14.722040672905285,7.219572949732396,2286.0418411676274,46.616609043171415,22.86041841167627
15000.0,27.435436089234244,4115.315413385137,2746.9998351246063,66.75065114547333,18.313332234164044,397.32766448303374,9.654853263269164,2.648851096553558,970.9879137774948,23.59449559125746,6.473252758516631
