fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
1000.0,100.0,1000.0,614.1297180632789,61.41297180632789,61.41297180632789,360.1510583168238,36.01510583168238,36.01510583168238,25.71922361989763,2.571922361989763,2.571922361989763
1500.0,100.0,1500.0,835.5067602032389,55.700450680215916,55.700450680215916,487.97655784026125,32.531770522684084,32.531770522684084,176.51668195650024,11.767778797100016,11.767778797100016
2000.0,100.0,2000.0,1157.333723301324,57.86668616506619,57.86668616506619,666.3174095892272,33.31587047946136,33.31587047946136,176.34886710944926,8.817443355472463,8.817443355472463
2500.0,80.48272284997161,2012.0680712492901,1352.6427748009837,67.22649169424619,54.10571099203935,597.686592462062,29.70508806349475,23.907463698482477,61.738703986244204,3.068420242259037,2.469548159449768
3000.0,94.19927398358948,2825.978219507684,1932.9082132051478,68.39784538544255,64.43027377350494,728.4491641348003,25.776885296083563,24.281638804493344,164.62084216773667,5.825269318473919,5.487361405591222
3500.0,69.64995107682842,2437.748287688995,1520.9675350187792,62.39231272153487,43.45621528625084,732.3537043769912,30.042220030488405,20.924391553628322,184.42704829322477,7.565467247976743,5.269344236949279
4000.0,60.32272909270958,2412.9091637083834,1601.4405675163987,66.36969976338256,40.03601418790997,730.7178626135471,30.283687160875626,18.267946565338676,80.75073357843797,3.3466130757418457,2.0187683394609492
4500.0,66.43492323871897,2989.5715457423535,1759.189687707627,58.844207632796255,39.093104171280594,978.4940635704234,32.73024407005617,21.744312523787183,251.8877944643017,8.425548297147522,5.597506543651148
5000.0,40.20140640261192,2010.0703201305962,1129.8591938147165,56.20993367741028,22.59718387629433,750.2715127021153,37.325635087899286,15.005430254042306,129.93961361376392,6.464431234690417,2.5987922722752783
6000.0,54.71658341345912,3282.995004807547,1989.8205789436913,60.60991795692168,33.16367631572819,991.1767254725916,30.191234650711735,16.519612091209858,301.99770039126633,9.198847392366648,5.033295006521105
7000.0,37.11528291887814,2598.0698043214693,1724.0541317716784,66.35903811760534,24.629344739595403,713.7864877426724,27.473722474869767,10.19694982489532,160.22918480711738,6.167239407524849,2.2889883543873912
8000.0,33.12094940959607,2649.675952767686,1452.2420526847036,54.80828895955304,18.153025658558793,1025.915864153389,38.718540774081504,12.823948301917362,171.51803592959283,6.4731702663654325,2.1439754491199103
