fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3000.0,100.0,3000.0,2013.391244854131,67.1130414951377,67.1130414951377,645.5038011809263,21.516793372697542,21.516793372697542,341.1049539649433,11.370165132164779,11.370165132164779
4000.0,88.0169763036041,3520.679052144164,2106.1648145288514,59.82268713889597,52.65412036322128,726.0337959959467,20.62198187459824,18.150844899898665,688.4804416193673,19.555330986505826,17.21201104048418
5000.0,80.92431089847352,4046.2155449236766,2662.96793553907,65.81379330816894,53.2593587107814,1121.467937259801,27.71646554190071,22.42935874519602,261.7796721248034,6.469741149930296,5.235593442496069
6000.0,88.63688397142778,5318.213038285667,2514.0317593150935,47.27211454706025,41.90052932191822,2079.249471152632,39.096769087363995,34.65415785254387,724.9318078179409,13.631116365575751,12.08219679696568
7000.0,95.87496002894291,6711.247202026004,3145.7275597048338,46.87247340189161,44.93896513864048,2559.83485305715,38.14246109552309,36.56906932938786,1005.684789264022,14.985065502585332,14.3669255609146
7500.0,57.91054149350806,4343.290612013105,3127.7723587299406,72.01388620137085,41.70363144973254,889.0971077997787,20.47058756189663,11.85462810399705,326.4211454833826,7.515526236732457,4.352281939778434
8000.0,44.60560901479119,3568.448721183295,1743.9529442232474,48.871458734173814,21.79941180279059,1110.5203989651498,31.120536842039918,13.881504987064371,713.9753779948971,20.00800442378624,8.924692224936216
8500.0,50.7214512308632,4311.323354623372,2789.5274659139122,64.70234859379039,32.81797018722249,803.2838131219963,18.631954670265493,9.450397801435251,718.5120755874631,16.665696735944103,8.453083242205448
9000.0,75.84741929431279,6826.267736488151,3106.2922184091876,45.50498659472817,34.514357982324306,2703.020525810746,39.59734118488217,30.03356139789718,1016.9549922682154,14.897672220389632,11.299499914091282
9500.0,48.58729174610817,4615.792715880276,2101.036043188696,45.518422782726894,22.116168875670486,1789.2464503065107,38.76357887889436,18.834173161121164,725.5102223850702,15.717998338378772,7.636949709316528
10000.0,86.51276441863305,8651.276441863305,2570.4380925387745,29.711662895205738,25.704380925387742,3947.174520373756,45.62534265202161,39.471745203737555,2133.663828950769,24.662994452772594,21.336638289507693
