fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
1000.0,100.0,1000.0,619.4828601183243,61.94828601183243,61.94828601183243,348.45756883825663,34.845756883825665,34.845756883825665,32.05957104341895,3.2059571043418953,3.2059571043418953
1500.0,100.0,1500.0,852.545446962596,56.83636313083973,56.83636313083973,568.9044374721431,37.92696249814287,37.92696249814287,78.55011556526172,5.236674371017449,5.236674371017449
2000.0,90.31770740921277,1806.3541481842553,1152.5627970322098,63.80602597728493,57.62813985161049,586.5888680842353,32.47363584122602,29.329443404211762,67.20248306781158,3.7203381814891294,3.3601241533905792
2500.0,83.70676791295647,2092.669197823912,1180.184085936885,56.396113019875,47.207363437475394,858.3678343470575,41.017846262545554,34.3347133738823,54.117277539967674,2.5860407175793574,2.164691101598707
3000.0,81.60882147927687,2448.264644378306,1605.1271826263664,65.56183320753547,53.50423942087888,559.4478487830681,22.850791480719607,18.648261626102272,283.68961296887,11.587375311744863,9.456320432295666
3500.0,62.585631342614256,2190.497096991499,1466.1966588723374,66.93442602074481,41.891333110638215,503.77861695154866,22.998369531895516,14.393674770044248,220.5218211676134,10.067204447359705,6.300623461931812
4000.0,71.28917750984304,2851.5671003937214,2332.474301161783,81.79622709350707,58.31185752904457,467.16880568129204,16.382879631932532,11.679220142032301,51.923993550647204,1.8208932745604323,1.2980998387661802
4500.0,51.44000789695774,2314.8003553630983,1487.080145020843,64.24226355311667,33.04622544490762,679.6562439944182,29.361333145631374,15.10347208876485,148.06396634783687,6.39640330125194,3.2903103632852635
5000.0,47.6201421956225,2381.007109781125,1531.71713192989,64.33064082999289,30.6343426385978,587.7037062402286,24.68298829625307,11.754074124804571,261.58627161100577,10.986370873754012,5.231725432220116
6000.0,39.70082555325302,2382.049533195181,1622.8119420574174,68.12670851057601,27.046865700956957,622.2987878630031,26.12451081268145,10.371646464383385,136.93880327476072,5.748780676742552,2.2823133879126787
7000.0,34.21254266316392,2394.877986421475,1651.3872512943174,68.95496391287507,23.591246447061675,494.08214284737323,20.630785603639502,7.058316326391047,249.40859227978328,10.414250483485377,3.5629798897111895
8000.0,31.068711831878836,2485.496946550307,1616.2079180972223,65.02554430173024,20.20259897621528,721.6779346507129,29.035559092210946,9.020974183133912,147.61109380237417,5.938896606058917,1.845138672529677
