fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
1000.0,100.0,1000.0,550.8352664415637,55.083526644156365,55.083526644156365,331.3344206635709,33.13344206635709,33.13344206635709,117.83031289486533,11.783031289486532,11.783031289486532
1500.0,100.0,1500.0,978.7878747307773,65.25252498205182,65.25252498205182,404.0401979227727,26.936013194851512,26.936013194851512,117.17192734644934,7.811461823096623,7.811461823096623
2000.0,95.15494977010816,1903.0989954021634,1152.118748498311,60.53908657835454,57.60593742491555,631.7571106812305,33.196229529180506,31.587855534061525,119.22313622262239,6.264683892464991,5.9611568111311195
2500.0,93.10936243442637,2327.734060860659,1441.3808912232355,61.92206040454199,57.65523564892941,839.1238014350611,36.04895488468311,33.564952057402444,47.22936820236331,2.0289847107749357,1.8891747280945324
3000.0,84.22429661271077,2526.7288983813232,1803.5120667845288,71.37734752390324,60.11706889281763,611.2839577313379,24.192700614733123,20.37613192437793,111.93287386545616,4.42995186136363,3.7310957955152055
3500.0,78.57034743414387,2749.9621601950357,1957.1704531643832,71.17081396587561,55.919155804696665,588.7163369541502,21.40816137311492,16.820466770118575,204.0753700765032,7.4210246610095005,5.8307248593286625
4000.0,53.96684963178774,2158.6739852715095,1559.3842477268017,72.23806180860926,38.984606193170045,552.3523845165064,25.587577757696177,13.80880961291266,46.93735302820325,2.174360433694653,1.1734338257050811
4500.0,57.0482200449899,2567.169902024545,1930.9643460968596,75.2176295216785,42.91031880215244,611.3844232712803,23.815502931423616,13.586320517139564,24.821132656404938,0.9668675468978609,0.5515807256978875
5000.0,56.99381277794235,2849.690638897118,2040.8865118428973,71.61782700148665,40.81773023685795,686.1887187980121,24.07941091681375,13.723774375960243,122.61540825620799,4.302762081699591,2.4523081651241596
6000.0,31.441971980314243,1886.5183188188546,1320.8963444763183,70.01767919769414,22.014939074605305,488.4441349592556,25.89130092651682,8.14073558265426,77.17783938328164,4.091019875789096,1.286297323054694
7000.0,45.563014791705896,3189.4110354194127,2291.3467188353366,71.84231487849043,32.73352455479052,873.4865082391898,27.387078634232072,12.478378689131283,24.57780834488713,0.7706064872775205,0.3511115477841019
8000.0,27.982496214157965,2238.599697132637,1299.1329532506952,58.03328549158297,16.23916191563369,871.3165111399124,38.922390289606426,10.891456389248907,68.1502327420278,3.0443242188105186,0.8518779092753473
