fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,7678.0,19.63682864450128,391,100.0,3500.0,2069.4650730413873,59.127573515468214,59.127573515468214,175,23.222857142857144,863.8741971032775,24.6821199172365,24.6821199172365,125,17.76,566.6607298553358,16.19030656729531,16.19030656729531,91,15.31868131868132
4500.0,7141.0,17.8525,400,74.58914844587258,3356.5116800642663,1978.3644144457473,58.94108535942494,43.96365365434994,176,21.448863636363637,878.9953014052645,26.187762331529697,19.533228920116986,119,17.764705882352942,499.15196421325595,14.871152309045407,11.092265871405688,105,11.923809523809524
5500.0,7816.0,20.898395721925134,374,97.67011030630317,5371.856066846674,1586.4952050576899,29.53346451050719,28.84536736468527,154,28.655844155844157,2884.8938219735664,53.70385554032582,52.45261494497393,135,14.37037037037037,900.4670398154193,16.762679949167016,16.372127996643986,85,17.211764705882352
6500.0,7175.0,19.71153846153846,364,93.26412874464978,6062.168368402236,1875.268012675843,30.9339480317023,28.85027711808989,176,22.704545454545453,927.5825884105296,15.301168361561132,14.270501360161994,86,24.27906976744186,3259.317767315865,53.76488360673659,50.143350266397924,102,10.696078431372548
7000.0,7367.0,17.375,424,83.69426490976834,5858.598543683784,2151.666655307966,36.726644422968704,30.73809507582808,199,22.592964824120603,828.5212764520389,14.141970477654189,11.836018235029128,104,16.490384615384617,2878.4106119237804,49.131385099377134,41.12015159891115,121,9.553719008264462
7500.0,7533.0,18.239709443099272,413,75.33973331303213,5650.47999847741,2121.7149069979005,37.549286212315096,28.289532093305343,178,23.426966292134832,957.5339185218452,16.9460633216977,12.767118913624603,119,17.025210084033613,2571.2311729576627,45.504650465987176,34.283082306102166,116,11.525862068965518
8000.0,7700.0,20.20997375328084,381,37.79851900757408,3023.881520605926,1212.4447362834248,40.09564290205639,15.15555920354281,182,24.73076923076923,513.229284719149,16.97253285956481,6.415366058989362,112,18.910714285714285,1298.2074996033482,42.93182423837866,16.22759374504185,87,12.425287356321839
8500.0,7657.0,20.203166226912927,379,45.4207109653615,3860.7604320557275,2366.7485463769235,61.30265236676983,27.844100545610868,179,21.52513966480447,869.609348593738,22.52430224298325,10.23069821874986,100,21.64,624.4025370850642,16.173045390246877,7.345912201000755,100,16.4
9000.0,7849.0,18.86778846153846,416,88.41482521073523,7957.33426896617,2351.9916984022084,29.557532948880166,26.133241093357874,169,21.59171597633136,3230.4528751209086,40.59717445476391,35.89392083467676,144,14.75,2374.8896954430465,29.845292596355836,26.38766328270052,103,20.155339805825243
9500.0,7836.0,20.73015873015873,378,37.363385813318054,3549.5216522652154,1958.6457401681462,55.180554791606575,20.61732358071733,142,28.880281690140844,848.6698981175997,23.909416007534425,8.933367348606312,115,17.83478260869565,742.2060139794698,20.91002920085901,7.8126948839944195,121,13.917355371900827
10000.0,7315.0,19.35185185185185,378,36.81674606032055,3681.6746060320547,2384.864838232722,64.77663274004063,23.84864838232722,175,24.114285714285714,825.9352259157939,22.43368342662825,8.25935225915794,114,17.05263157894737,470.8745418835374,12.789683833331079,4.708745418835374,89,12.932584269662922
15000.0,7278.0,17.708029197080293,411,59.766546430897435,8964.981964634615,3155.1215813602507,35.19384192636068,21.034143875735005,172,21.982558139534884,4366.662713635456,48.707992172892546,29.11108475756971,149,15.416107382550335,1443.1976696389052,16.098165900746743,9.621317797592702,90,13.333333333333334
