fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,7955.0,20.989445910290236,379,100.0,3500.0,1008.9847707941957,28.82813630840559,28.82813630840559,151,26.52980132450331,381.34575258486143,10.895592930996042,10.895592930996042,130,20.876923076923077,2109.6694766209457,60.27627076059845,60.27627076059845,98,12.60204081632653
4500.0,8073.0,21.30079155672823,379,51.207193321269614,2304.323699457133,985.8520203834191,42.78270542526956,21.90782267518709,160,31.3,441.13942452702855,19.14398678583894,9.803098322822857,130,15.384615384615385,877.3322545466845,38.073307788891455,19.496272323259657,89,11.96629213483146
5500.0,7193.0,17.84863523573201,403,96.49157516627884,5307.036634145336,2517.4766659035317,47.43657976103183,45.77230301642785,194,20.22680412371134,812.448882528111,15.308899081284569,14.771797864147473,116,19.370689655172413,1977.111085713694,37.2545211576836,35.94747428570352,93,10.989247311827956
6500.0,7305.0,19.0234375,384,61.307110453948546,3984.962179506655,1206.2111835907376,30.269074818172264,18.557095132165195,157,27.56687898089172,1391.1249292584687,34.9093634166107,21.401921988591827,134,14.649253731343284,1387.6260666574483,34.82156176521703,21.34809333319151,93,10.903225806451612
7000.0,8010.0,21.07894736842105,380,48.6264906210242,3403.8543434716944,1846.0350660213476,54.23366806402533,26.37192951459068,162,27.030864197530864,991.8650521352079,29.139468145501624,14.169500744788685,113,20.424778761061948,565.9542253151396,16.62686379047306,8.085060361644853,105,12.6
7500.0,8181.0,21.36031331592689,383,93.65070884507762,7023.803163380821,866.6771551816232,12.339143552600053,11.555695402421643,140,33.82857142857143,4087.521187693396,58.19526960840853,54.500282502578614,152,13.855263157894736,2069.6048205058005,29.465586838991392,27.59473094007734,91,14.714285714285714
8000.0,7492.0,20.358695652173914,368,51.75733766203334,4140.587012962667,1498.5805357468769,36.19246573143779,18.73225669683596,153,27.535947712418302,1196.5942670708148,28.899145539623117,14.957428338385185,118,17.64406779661017,1445.4122101449736,34.908388728939045,18.06765262681217,97,12.34020618556701
8500.0,7533.0,20.088,375,73.88669792228745,6280.369323394434,2120.6716412998435,33.76667090899132,24.949078132939334,152,26.407894736842106,1581.2346134815732,25.177414449042985,18.602760158606742,109,20.71559633027523,2578.4630686130154,41.055914641965664,30.334859630741356,114,11.06140350877193
9000.0,7961.0,20.25699745547074,393,86.52434430551517,7787.190987496365,1412.7490112721055,18.141959193507773,15.697211236356729,158,27.632911392405063,5744.577253355889,73.76956931684053,63.828636148398765,156,14.294871794871796,629.8647228683686,8.08847148965168,6.998496920759652,79,17.27848101265823
9500.0,7655.0,20.80163043478261,368,31.219871337251597,2965.8877770389017,1237.837836847549,41.735828524280436,13.029871966816305,155,26.825806451612902,721.7956457611876,24.336579804169723,7.597848902749344,100,15.98,1006.254294430163,33.92759167154977,10.592150467685926,113,16.805309734513273
10000.0,7804.0,18.89588377723971,413,80.62286068005268,8062.286068005269,1125.6174723781567,13.961517401932767,11.256174723781566,124,31.983870967741936,5807.563095004876,72.03370168235365,58.07563095004876,169,12.159763313609467,1129.1055006222311,14.00478091571351,11.291055006222312,120,14.858333333333333
15000.0,7573.0,19.876640419947506,381,45.26939704439697,6790.409556659545,2469.5558808124097,36.36829060465796,16.46370587208273,150,26.726666666666667,2316.4870215429914,34.11409874786047,15.44324681028661,136,16.860294117647058,2004.3666543041384,29.517610647481483,13.36244436202759,95,13.378947368421052
