fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
1000.0,100.0,1000.0,591.5945547625945,59.159455476259446,59.159455476259446,376.15763210860433,37.61576321086043,37.61576321086043,32.24781312880089,3.2247813128800895,3.2247813128800895
1500.0,100.0,1500.0,931.2896560832512,62.08597707221675,62.08597707221675,418.1665557690129,27.877770384600858,27.877770384600858,150.54378814773716,10.036252543182478,10.036252543182478
2000.0,100.0,2000.0,1359.9481848879957,67.99740924439979,67.99740924439979,440.62642333358997,22.0313211666795,22.0313211666795,199.42539177841425,9.971269588920713,9.971269588920713
2500.0,100.0,2500.0,1836.7390624526367,73.46956249810546,73.46956249810546,623.9362811409683,24.957451245638733,24.957451245638733,39.32465640639503,1.5729862562558012,1.5729862562558012
3000.0,92.81916371687304,2784.574911506191,1884.9988199425054,67.69431169380536,62.83329399808352,705.9536521662286,25.352295219250347,23.531788405540954,193.6224393974566,6.953393086944291,6.454081313248553
3500.0,67.6788151165226,2368.758529078291,1614.1953967361837,68.14520673680843,46.11986847817668,639.7578303755299,27.008148889894084,18.278795153586568,114.80530196657783,4.84664437329751,3.2801514847593665
4000.0,64.94927039693718,2597.9708158774874,1640.1360047136527,63.13142529122994,41.003400117841316,690.7191862751388,26.586872418035316,17.267979656878467,267.1156248886958,10.281702290734746,6.677890622217395
4500.0,61.42313929737766,2764.0412683819945,1762.176812328106,63.75363611555783,39.159484718402354,761.635851971848,27.55515486270912,16.925241154929953,240.2286040820392,8.691209021733002,5.338413424045315
5000.0,56.31765018083708,2815.8825090418536,1686.8294554750928,59.90411354375229,33.73658910950186,1043.7497232690537,37.06652248158625,20.874994465381075,85.30333029770767,3.0293639746614787,1.7060666059541534
6000.0,46.168068510516235,2770.084110630974,1648.5464081924229,59.5125036768979,27.475773469873715,1010.245690187562,36.46985614301245,16.8374281697927,111.29201225099007,4.017640180089687,1.8548668708498344
7000.0,35.86405001119487,2510.483500783641,1497.1046787631412,59.634117423827874,21.387209696616303,765.8955396860097,30.50788979282028,10.941364852657282,247.48328233448993,9.85799278335184,3.535475461921285
8000.0,35.040038043451275,2803.2030434761023,1556.8984688552653,55.539982110059306,19.461230860690815,1131.7037263450093,40.371807136084016,14.146296579312617,114.60084827582673,4.088210753856644,1.4325106034478343
