fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,86.77287605988604,3037.050662096012,1456.496521024081,47.95759712545868,41.614186314973736,1239.7878521507266,40.82209979648778,35.42251006144933,340.76628892120453,11.22030307805355,9.736179683462986
4500.0,90.51800956864639,4073.310430589088,2047.7422098804439,50.27218634019741,45.50538244178764,1346.884757216203,33.06609648755434,29.930772382582287,678.6834634924442,16.661717172248323,15.081854744276537
5500.0,83.05626224807538,4568.094423644146,1956.582659509932,42.83148459854054,35.57423017290785,1845.6205090090727,40.402415927662666,33.556736527437685,765.8912551251454,16.76609947379687,13.925295547729919
6500.0,72.62244162499634,4720.458705624762,2027.017508498464,42.94111303384835,31.184884746130216,1951.0884371514403,41.33260258852767,30.016745186945236,742.352759974854,15.726284377623895,11.420811691920832
7000.0,54.84632626546095,3839.242838582267,2792.4303748965804,72.73388249459502,39.89186249852258,783.8059069285323,20.41563766302346,11.197227241836176,263.0065567571546,6.85047984238153,3.7572365251022086
7500.0,93.43520121220213,7007.64009091516,3242.9421100956038,46.27723553182785,43.23922813460805,1637.467121905936,23.366883867634414,21.832894958745815,2127.230858913619,30.355880600537727,28.363078118848257
8000.0,64.81464446400828,5185.171557120662,2917.753468324711,56.27110764190309,36.471918354058886,1666.4715698955733,32.139179032698564,20.830894623694668,600.9465189003824,11.589713325398426,7.51183148625478
8500.0,98.35713830390237,8360.356755831703,3461.48460211269,41.40355134603745,40.723348260149294,3241.902637165365,38.77708490016291,38.14003102547488,1656.9695165536482,19.819363753799642,19.493759018278215
9000.0,86.45468573857758,7780.921716471982,2785.1460049200405,35.794551165114136,30.946066721333782,3508.558517712514,45.09181104193606,38.98398353013904,1487.2171938394265,19.113637792949792,16.52463548710474
9500.0,45.240105730325475,4297.81004438092,3131.9052208042067,72.87211832218945,32.96742337688639,945.7006941560669,22.004245985522395,9.954744149011232,220.20412942064453,5.123635692288117,2.317938204427837
10000.0,66.96735772784713,6696.735772784713,2902.3181423953474,43.339296052119316,29.023181423953474,2462.895564821769,36.77755324961283,24.628955648217687,1331.5220655675948,19.883150698267823,13.31522065567595
15000.0,22.532721209335676,3379.9081814003516,2387.074969213141,70.62543835803659,15.913833128087603,678.3575774947224,20.07029602838701,4.5223838499648155,314.47563469248746,9.304265613576373,2.0965042312832494
