fps_value,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,high_amount,high_percentage_of_used,high_percentage_of_total_fps
3500.0,100.0,3500.0,2423.6435581499636,69.24695880428467,69.24695880428467,778.6259396419836,22.246455418342386,22.246455418342386,297.73050220805084,8.506585777372882,8.506585777372882
4500.0,100.0,4500.0,2192.889853661464,48.730885636921414,48.730885636921414,1579.6302100638834,35.10289355697518,35.10289355697518,727.4799362746585,16.16622080610352,16.16622080610352
5500.0,90.03895208122127,4952.1423644671695,2374.0563842741594,47.93998656639182,43.16466153225744,1537.3710694797496,31.04456528775833,27.952201263268172,1040.7149107132648,21.015448145849934,18.922089285695723
6500.0,94.29971149181901,6129.481246968236,3373.083934573719,55.03049603491509,51.893598993441834,1701.5529562943177,27.76014621361212,26.17773778914335,1054.8443561001961,17.209357751472744,16.228374709233787
7000.0,74.62958456831569,5224.070919782099,1972.9205257424132,37.765959843146724,28.184578939177328,2170.6471841583134,41.55087512190308,31.009245487975907,1080.5032098813722,20.683165034950196,15.435760141162461
7500.0,94.93283666044643,7119.962749533483,2742.358346349957,38.516470420152736,36.56477795133276,2482.1322987070153,34.86159107882483,33.095097316093536,1895.4721044765106,26.621938501022445,25.272961393020143
8000.0,98.26780120612733,7861.4240964901865,2801.3473218546283,35.63409488498806,35.01684152318285,3689.8544661316064,46.93620927764194,46.123180826645076,1370.222308503944,17.429695837369895,17.1277788562993
8500.0,57.33815716000817,4873.743358600695,2690.6175655799284,55.20638588471828,31.654324300940335,892.9115182212934,18.32085632177518,10.504841390838745,1290.2142747994685,26.472757793506453,15.178991468229041
9000.0,37.26547056637372,3353.8923509736346,2023.1610788363696,60.322779240336864,22.479567542626327,1039.651522060239,30.99835693171333,11.551683578447099,291.0797500770252,8.67886382794978,3.23421944530028
9500.0,47.56164419382475,4518.356198413351,2454.122430784073,54.31449675538757,25.832867692463928,1396.932026332166,30.916819413721907,14.704547645601748,667.3017412971121,14.76868383089052,7.024228855759075
10000.0,76.5804172204242,7658.041722042419,2502.9648586500275,32.684137139729245,25.029648586500276,3874.242707551135,50.59051449667298,38.74242707551135,1280.8341558412596,16.725348363597814,12.808341558412598
15000.0,25.594952257215116,3839.242838582267,2792.4303748965804,72.73388249459502,18.616202499310536,783.8059069285323,20.41563766302346,5.225372712856882,263.0065567571546,6.85047984238153,1.7533770450476975
