fps_value,avg_equity,equity_low,equity_middle,equity_high,alloc_low_bike,alloc_low_car,alloc_low_MaaS_Bundle,alloc_low_public,alloc_middle_bike,alloc_middle_car,alloc_middle_MaaS_Bundle,alloc_middle_public,alloc_high_bike,alloc_high_car,alloc_high_MaaS_Bundle,alloc_high_public
3500.0,0.563195908539641,0.16152973114022984,0.2064811602454046,0.1951850171540065,57.2%,76.9%,27.0%,20.9%,42.4%,30.2%,10.4%,32.1%,28.4%,7.1%,12.2%,10.3%
4500.0,0.5498403236108154,0.2002176330045183,0.12711659924774676,0.22250609135855035,48.2%,70.3%,6.0%,60.7%,51.6%,57.5%,59.7%,27.9%,62.5%,26.8%,50.2%,55.4%
5500.0,0.5155816259416238,0.23741934971078177,0.08413263308912224,0.19402964314171983,48.2%,70.3%,6.0%,60.7%,51.6%,57.5%,59.7%,27.9%,62.5%,26.8%,50.2%,55.4%
6500.0,0.2764283730778576,0.13821418653892878,0.0296500225623937,0.1085641639765351,58.5%,79.7%,19.5%,26.9%,75.1%,49.1%,47.9%,58.7%,61.3%,38.0%,31.9%,50.6%
7000.0,0.5472089645154594,0.26653800926886634,0.15408867676558058,0.1265822784810126,48.2%,70.3%,6.0%,60.7%,51.6%,57.5%,59.7%,27.9%,62.5%,26.8%,50.2%,55.4%
7500.0,0.4377745226064081,0.21149983913397302,0.07508787070156508,0.15118681277086998,59.0%,76.7%,79.7%,78.3%,15.4%,67.6%,75.8%,68.1%,46.1%,46.5%,34.6%,61.0%
8000.0,0.3915362435366039,0.18041404241620493,0.11049808004214202,0.1006241210782569,75.1%,78.3%,12.6%,42.2%,27.9%,72.5%,8.0%,77.6%,4.4%,31.9%,49.2%,65.8%
8500.0,0.33164387867358164,0.12365012011405233,0.08784602950090925,0.12014772905862003,55.4%,77.5%,4.1%,44.3%,32.7%,27.0%,5.4%,56.6%,29.0%,33.2%,21.3%,60.0%
9000.0,0.46655784650630006,0.22307969235804284,0.060729831451480955,0.18274832269677632,57.2%,76.9%,27.0%,20.9%,42.4%,30.2%,10.4%,32.1%,28.4%,7.1%,12.2%,10.3%
9500.0,0.4472342740383979,0.1787454612196881,0.12344244096821415,0.14504637185049563,63.9%,72.2%,29.2%,43.3%,78.7%,52.7%,5.7%,27.0%,69.9%,9.8%,30.5%,79.6%
10000.0,0.35132129495606224,0.15869618521067164,0.13001763835828797,0.0626074713871026,60.3%,79.8%,45.5%,27.6%,78.0%,73.0%,14.1%,48.2%,18.6%,42.6%,20.8%,38.9%
15000.0,0.465945165945166,0.19716873165149024,0.10802607354331499,0.1607503607503608,57.2%,76.9%,27.0%,20.9%,42.4%,30.2%,10.4%,32.1%,28.4%,7.1%,12.2%,10.3%
