fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,7837.0,21.53021978021978,364,97.83618461264177,3424.266461442462,2165.862613663216,63.25041108952873,61.88178896180617,155,27.587096774193547,845.5508126837929,24.692903493485932,24.158594648108366,129,19.271317829457363,412.8530350954516,12.056685416985292,11.79580100272719,80,13.4375
4500.0,6786.0,17.625974025974028,385,93.6033506410061,4212.1507788452745,1978.381717740658,46.96844490175194,43.96403817201462,163,18.36196319018405,1598.6631383067138,37.95360665472127,35.52584751792697,108,19.39814814814815,635.1059227979097,15.077948443526957,14.113464951064659,114,14.894736842105264
5500.0,8075.0,20.13715710723192,401,100.0,5500.0,1379.0956436983568,25.074466249061032,25.074466249061032,157,29.02547770700637,3299.4811575891367,59.99056650162067,59.99056650162067,145,12.441379310344828,821.4231987125074,14.934967249318317,14.934967249318317,99,17.31313131313131
6500.0,7669.0,18.98267326732673,404,75.60842645401814,4914.547719511179,1712.6501544712676,34.84858123712786,26.348463914942577,167,23.832335329341316,1808.146861831936,36.79172459051393,27.81764402818363,116,15.663793103448276,1393.7507032079748,28.359694172358203,21.44231851089192,121,15.47107438016529
7000.0,7642.0,20.487935656836463,373,47.5399510192321,3327.7965713462468,1696.083858851865,50.96717369853293,24.2297694121695,155,23.774193548387096,1034.3389459747473,31.08179613143569,14.776270656782103,131,19.46564885496183,597.3737665196327,17.951030170031324,8.533910950280466,87,16.17241379310345
7500.0,7399.0,19.522427440633244,379,44.80829763812349,3360.6223228592617,1744.023178913014,51.89583985829077,23.25364238550685,153,24.065359477124183,1068.2707489278812,31.787884692112094,14.243609985705083,133,17.593984962406015,548.3283950183677,16.316275449597164,7.31104526691157,93,14.806451612903226
8000.0,7642.0,20.487935656836463,373,74.21070792502223,5936.856634001779,1801.0974826287843,30.33756065985279,22.5137185328598,132,28.992424242424242,1000.1857298553427,16.847058831217907,12.502321623191785,122,19.5327868852459,3135.5734215176576,52.8153805089294,39.19466776897072,119,12.033613445378151
8500.0,6895.0,17.411616161616163,396,37.14178610746944,3157.051819134903,1536.5117180774666,48.66919537920358,18.076608447970198,166,18.728915662650603,976.3462518747979,30.92588616877175,11.48642649264468,117,18.854700854700855,644.1938491826389,20.40491845202469,7.578751166854576,113,13.982300884955752
9000.0,7149.0,17.394160583941606,411,64.73648013069754,5826.283211762779,3031.223610781914,52.02671241010267,33.680262342021265,154,15.714285714285714,839.3266012711669,14.405866841087242,9.325851125235188,135,24.14074074074074,1955.7329997096965,33.567420748810065,21.73036666344107,122,12.049180327868852
9500.0,7960.0,19.50980392156863,408,69.05056736971784,6559.803900123195,1403.053721071559,21.388653417600022,14.768986537595358,140,26.928571428571427,3714.432381462963,56.62413752022686,39.099288225925925,174,14.385057471264368,1442.3177975886738,21.987209062173136,15.182292606196565,94,17.9468085106383
10000.0,8028.0,19.871287128712872,404,55.80173572583357,5580.173572583357,1710.7762215081689,30.65811841254537,17.10776221508169,162,28.037037037037038,2744.488057355374,49.182843896463346,27.444880573553743,139,14.39568345323741,1124.909293719819,20.15903769099138,11.24909293719819,103,14.41747572815534
15000.0,7579.0,19.13888888888889,396,47.23836637810595,7085.754956715892,1418.6316300812111,20.020895991282188,9.457544200541408,159,26.69182389937107,4831.192980293822,68.18176764234288,32.20795320195881,136,12.720588235294118,835.930346340861,11.79733636637497,5.57286897560574,101,15.891089108910892
