fps_value,travel_time_equity_index,deviation_low,deviation_middle,deviation_high,alloc_low_bike,alloc_low_car,alloc_low_MaaS_Bundle,alloc_low_public,alloc_middle_bike,alloc_middle_car,alloc_middle_MaaS_Bundle,alloc_middle_public,alloc_high_bike,alloc_high_car,alloc_high_MaaS_Bundle,alloc_high_public,avg_travel_time_low,avg_travel_time_middle,avg_travel_time_high,overall_avg_travel_time
3500.0,11.986045491158144,4.706184900045287,3.4072083391502623,3.872652251962595,26.1%,73.7%,8.9%,56.1%,71.3%,50.6%,26.7%,12.1%,41.2%,11.4%,75.7%,49.8%,25.841463414634145,17.728070175438596,17.262626262626263,21.135278514588858
4500.0,9.057067949752106,2.2245891661594612,1.5792050691244235,5.2532737144682216,57.2%,76.9%,27.0%,20.9%,42.4%,30.2%,10.4%,32.1%,28.4%,7.1%,12.2%,10.3%,25.547169811320753,24.901785714285715,18.06930693069307,23.322580645161292
5500.0,4.764206329119258,1.365152308706012,0.6171529619805511,2.7819010584326946,60.3%,79.8%,45.5%,27.6%,78.0%,73.0%,14.1%,48.2%,18.6%,42.6%,20.8%,38.9%,24.312101910828027,23.564102564102566,20.16504854368932,22.946949602122015
6500.0,11.049987043682421,2.968027210884351,1.4916019505147204,6.5903578822833495,57.2%,76.9%,27.0%,20.9%,42.4%,30.2%,10.4%,32.1%,28.4%,7.1%,12.2%,10.3%,26.804761904761904,22.345132743362832,17.246376811594203,23.836734693877553
7000.0,11.654903493670378,3.955623004866819,0.917877225866917,6.781403262936642,57.2%,76.9%,27.0%,20.9%,42.4%,30.2%,10.4%,32.1%,28.4%,7.1%,12.2%,10.3%,26.20304568527919,21.329545454545453,15.466019417475728,22.24742268041237
7500.0,6.795938127789846,1.432482978288185,1.042475171886938,4.320979977614723,57.2%,76.9%,27.0%,20.9%,42.4%,30.2%,10.4%,32.1%,28.4%,7.1%,12.2%,10.3%,25.218579234972676,24.82857142857143,19.46511627906977,23.78609625668449
8000.0,3.3827349446131407,0.08010774142059063,1.6873812129240306,1.6152459902685194,54.1%,78.4%,76.9%,63.3%,64.2%,33.2%,60.1%,37.8%,68.8%,69.6%,66.3%,75.9%,27.696428571428573,29.463917525773194,26.161290322580644,27.776536312849164
8500.0,2.168058328564335,0.05400653876997197,1.0868700265251974,1.0271817632691658,68.6%,77.4%,66.8%,58.5%,9.9%,23.0%,7.3%,52.4%,76.6%,14.0%,19.9%,24.1%,21.686046511627907,22.826923076923077,20.712871287128714,21.74005305039788
9000.0,3.132147466561424,0.8311431676711791,0.3516434877815833,1.9493608111086616,44.7%,74.8%,63.0%,16.8%,57.8%,6.9%,4.2%,2.9%,68.8%,36.8%,40.5%,58.5%,26.06896551724138,24.88617886178862,23.28846153846154,25.2378223495702
9500.0,6.002559206297057,2.430401474935632,1.5482847954261203,2.023872935935305,63.9%,72.2%,29.2%,43.3%,78.7%,52.7%,5.7%,27.0%,69.9%,9.8%,30.5%,79.6%,22.43558282208589,18.45689655172414,17.981308411214954,20.00518134715026
10000.0,8.196493959619904,3.3183831326804345,2.0281534526854195,2.84995737425405,59.0%,76.7%,79.7%,78.3%,15.4%,67.6%,75.8%,68.1%,46.1%,46.5%,34.6%,61.0%,23.658536585365855,18.312,17.49019607843137,20.34015345268542
15000.0,11.468395041283262,4.288520128967374,0.2855254111798615,6.894349501136027,57.2%,76.9%,27.0%,20.9%,42.4%,30.2%,10.4%,32.1%,28.4%,7.1%,12.2%,10.3%,29.07909604519774,24.505050505050505,17.89622641509434,24.790575916230367
