fps_value,total_system_travel_time,avg_trip_time,total_trips,percentage_used,total_subsidy_used,low_amount,low_percentage_of_used,low_percentage_of_total_fps,low_trip_count,low_avg_trip_time,middle_amount,middle_percentage_of_used,middle_percentage_of_total_fps,middle_trip_count,middle_avg_trip_time,high_amount,high_percentage_of_used,high_percentage_of_total_fps,high_trip_count,high_avg_trip_time
3500.0,7586.0,20.670299727520437,367,91.80328701798342,3213.1150456294195,1893.9355270412611,58.94390646290278,54.11244362975032,165,26.90909090909091,751.8933837338768,23.400761350161613,21.482668106682194,101,17.762376237623762,567.2861348542792,17.65533218693553,16.208175281550837,101,13.386138613861386
4500.0,7129.0,19.42506811989101,367,79.40297468215786,3573.1338606971035,2084.5928089181166,58.34074205413119,46.32428464262481,155,24.438709677419354,930.984326272235,26.055120310846785,20.688540583827443,123,15.853658536585366,557.5567255067509,15.604137635021988,12.390149455705576,89,15.629213483146067
5500.0,7611.0,19.465473145780052,391,65.03104341657415,3576.7073879115783,2135.094454930508,59.694412300727215,38.81989918055469,175,22.84,869.8200962593154,24.319017518712904,15.814910841078461,125,17.76,571.7928367217555,15.986570180559905,10.39623339494101,91,15.31868131868132
6500.0,7141.0,17.8525,400,51.638641231757944,3356.5116800642663,1978.3644144457473,58.94108535942494,30.436375606857652,176,21.448863636363637,878.9953014052645,26.187762331529697,13.52300463700407,119,17.764705882352942,499.15196421325595,14.871152309045407,7.679260987896246,105,11.923809523809524
7000.0,7693.0,19.776349614395887,389,70.29141702753876,4920.399191927713,1385.7086719689707,28.162525395141323,19.7958381709853,162,26.253086419753085,486.3922741878984,9.885219780254042,6.94846105982712,124,19.217741935483872,3048.2982457708436,61.95225482460462,43.54711779672634,103,10.262135922330097
7500.0,7816.0,20.898395721925134,374,71.62474755795566,5371.856066846674,1586.4952050576899,29.53346451050719,21.153269400769197,154,28.655844155844157,2884.8938219735664,53.70385554032582,38.46525095964755,135,14.37037037037037,900.4670398154193,16.762679949167016,12.006227197538925,85,17.211764705882352
8000.0,7449.0,20.024193548387096,372,44.411415909691634,3552.9132727753304,2039.6632871464064,57.40819239173658,25.495791089330083,180,22.31111111111111,815.9998194852534,22.967062712674704,10.199997743565667,96,19.114583333333332,697.2501661436684,19.624744895588652,8.715627076795855,96,16.645833333333332
8500.0,7175.0,19.71153846153846,364,71.31962786355572,6062.168368402236,1875.268012675843,30.9339480317023,22.0619766197158,176,22.704545454545453,927.5825884105296,15.301168361561132,10.912736334241526,86,24.27906976744186,3259.317767315865,53.76488360673659,38.34491490959841,102,10.696078431372548
9000.0,7367.0,17.375,424,65.09553937426426,5858.598543683784,2151.666655307966,36.726644422968704,23.907407281199617,199,22.592964824120603,828.5212764520389,14.141970477654189,9.20579196057821,104,16.490384615384617,2878.4106119237804,49.131385099377134,31.98234013248645,121,9.553719008264462
9500.0,7533.0,18.239709443099272,413,59.478736826078006,5650.47999847741,2121.7149069979005,37.549286212315096,22.333841126293688,178,23.426966292134832,957.5339185218452,16.9460633216977,10.079304405493108,119,17.025210084033613,2571.2311729576627,45.504650465987176,27.065591294291185,116,11.525862068965518
10000.0,7700.0,20.20997375328084,381,30.23881520605926,3023.881520605926,1212.4447362834248,40.09564290205639,12.124447362834248,182,24.73076923076923,513.229284719149,16.97253285956481,5.132292847191489,112,18.910714285714285,1298.2074996033482,42.93182423837866,12.982074996033482,87,12.425287356321839
15000.0,7403.0,19.430446194225723,381,22.484232765421204,3372.634914813181,1967.8653518269762,58.34800983598254,13.119102345513175,184,22.72826086956522,935.1082906737767,27.72634199351443,6.234055271158511,118,18.271186440677965,469.6612723124303,13.925648170503093,3.1310751487495354,79,13.481012658227849
